Case ID,Activity,Complete Timestamp,noise
281,Check credit history,2018-06-19 08:52:16.764,
281,Assess loan risk,2018-06-19 09:12:10.726,
281,Appraise property,2018-06-19 10:06:09.641,
281,Assess eligibility,2018-06-19 11:49:09.717,
281,Check if home insurance quote is requested,2018-06-19 14:07:04.134,
281,Send acceptance pack,2018-06-19 15:43:27.278,
281,Verify repayment agreement,2018-06-19 17:51:59.747,
281,Approve application,2018-06-19 18:45:28.747,
281,end_event_Loan  application approved,2018-06-19 18:58:28.877,
282,start_event_Loan  application received,2018-06-19 13:19:23.273,
282,Check  application  form completeness,2018-06-19 13:24:32.604,
282,Return application back to applicant,2018-06-19 14:17:01.164,
282,Receive updated application,2018-06-19 15:38:07.668,
282,Check  application  form completeness,2018-06-19 15:58:16.643,
282,Check credit history,2018-06-19 17:49:05.299,
282,Appraise property,2018-06-19 18:15:29.579,
282,Assess loan risk,2018-06-19 18:18:52.248,
282,Assess eligibility,2018-06-19 18:38:56.327,
282,Reject application,2018-06-19 20:56:52.524,
282,end_event_Loan application rejected,2018-06-19 22:57:02.291,
283,Assess eligibility,2018-06-19 22:57:02.291,true
283,start_event_Loan  application received,2018-06-20 12:37:48.259,
283,Check  application  form completeness,2018-06-20 13:26:11.697,
283,Return application back to applicant,2018-06-20 14:20:17.977,
283,Receive updated application,2018-06-20 15:58:53.363,
283,Check  application  form completeness,2018-06-20 16:03:35.016,
283,Check credit history,2018-06-20 16:04:18.042,
283,Assess loan risk,2018-06-20 16:43:36.061,
283,Appraise property,2018-06-20 16:48:59.804,
283,Assess eligibility,2018-06-20 18:18:26.454,
283,Reject application,2018-06-20 19:09:32.170,
283,end_event_Loan application rejected,2018-06-20 19:42:02.608,
284,start_event_Loan  application received,2018-06-21 03:20:21.608,
284,Check  application  form completeness,2018-06-21 03:22:49.737,
284,Appraise property,2018-06-21 05:31:29.516,
284,Check  application  form completeness,2018-06-21 05:31:29.516,true
284,Check credit history,2018-06-21 07:11:39.100,
284,end_event_Loan  application approved,2018-06-21 07:11:39.100,true
284,Assess loan risk,2018-06-21 07:47:15.798,
284,Assess eligibility,2018-06-21 07:50:21.380,
284,Reject application,2018-06-21 08:47:34.465,
284,end_event_Loan application rejected,2018-06-21 09:47:20.019,
285,start_event_Loan  application received,2018-06-21 03:36:34.529,
285,Check  application  form completeness,2018-06-21 03:57:50.453,
285,Return application back to applicant,2018-06-21 05:40:24.316,
285,Receive updated application,2018-06-21 07:59:52.146,
285,Check  application  form completeness,2018-06-21 08:24:01.809,
285,Appraise property,2018-06-21 08:35:39.674,
285,Check credit history,2018-06-21 10:20:44.571,
285,Assess loan risk,2018-06-21 10:57:28.370,
285,Assess eligibility,2018-06-21 11:57:00.601,
285,Reject application,2018-06-21 12:42:31.134,
285,end_event_Loan application rejected,2018-06-21 13:25:02.351,
286,start_event_Loan  application received,2018-06-22 02:13:45.522,
286,Check  application  form completeness,2018-06-22 06:16:11.738,
286,Appraise property,2018-06-22 06:26:16.165,
286,Check credit history,2018-06-22 06:55:53.537,
286,Assess loan risk,2018-06-22 07:17:23.612,
286,Assess eligibility,2018-06-22 08:01:21.438,
286,Reject application,2018-06-22 09:56:01.871,
286,end_event_Loan application rejected,2018-06-22 11:10:21.370,
287,start_event_Loan  application received,2018-06-22 08:27:58.883,
287,Check  application  form completeness,2018-06-22 08:53:30.817,
287,Return application back to applicant,2018-06-22 08:55:13.670,
287,Receive updated application,2018-06-22 11:18:57.977,
287,Check  application  form completeness,2018-06-22 12:19:35.811,
287,Return application back to applicant,2018-06-22 13:16:29.344,
287,Receive updated application,2018-06-22 14:07:04.799,
287,Check  application  form completeness,2018-06-22 14:29:06.612,
287,Appraise property,2018-06-22 15:25:08.812,
287,Check credit history,2018-06-22 15:47:07.930,
287,Assess loan risk,2018-06-22 16:05:59.019,
287,Assess eligibility,2018-06-22 16:30:17.791,
287,Check if home insurance quote is requested,2018-06-22 17:52:51.929,
287,Send acceptance pack,2018-06-22 18:13:56.732,
287,Verify repayment agreement,2018-06-22 21:22:30.388,
287,Approve application,2018-06-22 22:30:55.582,
287,end_event_Loan  application approved,2018-06-22 22:46:54.533,
287,Return application back to applicant,2018-06-22 22:46:54.533,true
288,start_event_Loan  application received,2018-06-22 10:07:17.228,
288,Check  application  form completeness,2018-06-22 11:25:10.952,
288,Check credit history,2018-06-22 11:26:11.326,
288,Appraise property,2018-06-22 13:27:43.700,
288,Assess loan risk,2018-06-22 13:50:43.720,
288,Assess eligibility,2018-06-22 14:33:13.708,
288,Reject application,2018-06-22 14:57:24.150,
288,end_event_Loan application rejected,2018-06-22 16:27:33.673,
289,start_event_Loan  application received,2018-06-23 04:42:21.042,
289,Check  application  form completeness,2018-06-23 05:19:03.332,
289,Return application back to applicant,2018-06-23 05:33:19.767,
289,Receive updated application,2018-06-23 07:33:15.149,
289,Check  application  form completeness,2018-06-23 07:45:58.957,
289,Return application back to applicant,2018-06-23 08:50:15.794,
289,Receive updated application,2018-06-23 10:09:28.442,
289,Check  application  form completeness,2018-06-23 10:37:28.868,
289,Return application back to applicant,2018-06-23 10:57:46.153,
289,Receive updated application,2018-06-23 11:14:16.253,
289,Check  application  form completeness,2018-06-23 11:39:14.247,
289,Return application back to applicant,2018-06-23 12:28:35.858,
289,Receive updated application,2018-06-23 13:26:42.794,
289,Check  application  form completeness,2018-06-23 14:35:39.501,
289,Check credit history,2018-06-23 16:03:25.545,
289,Appraise property,2018-06-23 16:11:23.143,
289,Assess loan risk,2018-06-23 16:16:27.067,
289,Assess eligibility,2018-06-23 17:38:40.232,
289,Check if home insurance quote is requested,2018-06-23 18:05:15.410,
289,Send home insurance quote,2018-06-23 20:07:58.703,
289,Check  application  form completeness,2018-06-23 20:07:58.703,true
289,Verify repayment agreement,2018-06-23 20:12:19.376,
289,Cancel application,2018-06-23 20:56:55.617,
289,end_event_Loan  application canceled,2018-06-23 22:07:15.496,
290,start_event_Loan  application received,2018-06-25 11:20:55.889,
290,Check  application  form completeness,2018-06-25 11:48:41.207,
290,Return application back to applicant,2018-06-25 11:59:51.038,
290,Receive updated application,2018-06-25 12:16:55.888,
290,Check  application  form completeness,2018-06-25 14:10:02.284,
290,Send acceptance pack,2018-06-25 14:10:02.284,true
290,Check credit history,2018-06-25 15:08:22.144,
290,Assess loan risk,2018-06-25 16:29:56.277,
290,Appraise property,2018-06-25 19:19:18.522,
290,Assess eligibility,2018-06-25 20:14:33.512,
290,Reject application,2018-06-25 20:19:32.934,
290,end_event_Loan application rejected,2018-06-25 23:12:07.735,
291,start_event_Loan  application received,2018-06-26 15:57:24.712,
291,Check  application  form completeness,2018-06-26 16:08:28.757,
291,Return application back to applicant,2018-06-26 16:43:53.940,
291,Receive updated application,2018-06-27 05:14:25.761,
291,Check  application  form completeness,2018-06-27 06:31:23.284,
291,Appraise property,2018-06-27 07:46:46.664,
291,Check credit history,2018-06-27 08:09:59.261,
291,Assess loan risk,2018-06-27 08:21:11.702,
291,Assess eligibility,2018-06-27 11:06:21.568,
291,Check if home insurance quote is requested,2018-06-27 11:27:02.727,
291,Send home insurance quote,2018-06-27 11:38:44.554,
291,Verify repayment agreement,2018-06-27 11:52:36.093,
291,Approve application,2018-06-27 15:33:25.647,
291,end_event_Loan  application approved,2018-06-27 15:36:20.514,
292,start_event_Loan  application received,2018-06-27 08:42:53.293,
292,Send home insurance quote,2018-06-27 08:42:53.293,true
292,Check  application  form completeness,2018-06-27 09:10:29.868,
292,Return application back to applicant,2018-06-27 13:09:14.490,
292,Receive updated application,2018-06-27 13:52:16.775,
292,Check  application  form completeness,2018-06-27 14:04:19.403,
292,Check  application  form completeness,2018-06-27 14:04:19.403,true
292,Check credit history,2018-06-27 14:49:57.033,
292,Assess loan risk,2018-06-27 15:42:04.910,
292,Appraise property,2018-06-27 16:06:18.446,
292,Assess eligibility,2018-06-27 17:20:27.951,
292,Reject application,2018-06-27 19:54:10.271,
292,end_event_Loan application rejected,2018-06-27 21:22:25.185,
293,start_event_Loan  application received,2018-06-29 18:38:11.724,
293,Check  application  form completeness,2018-06-29 18:41:29.991,
293,Return application back to applicant,2018-06-29 18:48:22.252,
293,Receive updated application,2018-06-29 18:49:13.867,
293,Check  application  form completeness,2018-06-29 20:34:37.070,
293,Appraise property,2018-06-29 20:37:53.663,
293,end_event_Loan  application canceled,2018-06-29 20:37:53.663,true
293,Check credit history,2018-06-29 20:48:37.166,
293,Assess loan risk,2018-06-29 21:34:54.352,
293,Assess eligibility,2018-06-29 23:30:21.880,
293,Check if home insurance quote is requested,2018-06-30 00:06:27.961,
293,Send home insurance quote,2018-06-30 00:07:30.465,
293,Verify repayment agreement,2018-06-30 00:11:39.959,
293,Cancel application,2018-06-30 01:04:31.185,
293,Check if home insurance quote is requested,2018-06-30 01:04:31.185,true
293,end_event_Loan  application canceled,2018-06-30 03:16:30.530,
294,start_event_Loan  application received,2018-07-01 21:56:15.668,
294,Check  application  form completeness,2018-07-01 23:39:05.614,
294,Return application back to applicant,2018-07-02 00:12:01.377,
294,Receive updated application,2018-07-02 00:37:11.897,
294,Check  application  form completeness,2018-07-02 03:03:24.571,
294,Send acceptance pack,2018-07-02 03:03:24.571,true
294,Return application back to applicant,2018-07-02 03:13:04.780,
294,Receive updated application,2018-07-02 03:21:39.978,
294,Check  application  form completeness,2018-07-02 04:00:18.479,
294,Check credit history,2018-07-02 04:03:56.811,
294,Assess loan risk,2018-07-02 04:55:42.118,
294,Appraise property,2018-07-02 06:10:24.091,
294,Assess eligibility,2018-07-02 07:01:24.081,
294,Reject application,2018-07-02 07:38:37.545,
294,end_event_Loan application rejected,2018-07-02 08:35:00.771,
295,start_event_Loan  application received,2018-07-02 21:56:23.170,
295,Check  application  form completeness,2018-07-03 00:22:21.755,
295,Return application back to applicant,2018-07-03 00:37:54.081,
295,Receive updated application,2018-07-03 00:47:21.325,
295,Check  application  form completeness,2018-07-03 01:00:55.692,
295,Appraise property,2018-07-03 01:52:35.235,
295,Check credit history,2018-07-03 02:08:10.216,
295,Assess loan risk,2018-07-03 02:18:43.674,
295,Assess eligibility,2018-07-03 06:21:34.189,
295,Reject application,2018-07-03 06:38:40.520,
295,end_event_Loan application rejected,2018-07-03 07:01:35.126,
296,start_event_Loan  application received,2018-07-02 22:55:17.321,
296,Check  application  form completeness,2018-07-02 23:14:57.741,
296,Return application back to applicant,2018-07-02 23:48:46.909,
296,Receive updated application,2018-07-03 01:25:38.017,
296,Check  application  form completeness,2018-07-03 02:18:54.783,
296,Return application back to applicant,2018-07-03 02:51:34.698,
296,Receive updated application,2018-07-03 04:05:10.323,
296,Check  application  form completeness,2018-07-03 04:49:04.531,
296,Check credit history,2018-07-03 05:07:09.494,
296,Appraise property,2018-07-03 06:22:04.245,
296,Assess loan risk,2018-07-03 07:09:07.072,
296,Assess eligibility,2018-07-03 08:05:09.970,
296,Reject application,2018-07-03 09:45:49.800,
296,end_event_Loan application rejected,2018-07-03 10:51:21.981,
297,start_event_Loan  application received,2018-07-03 04:22:02.824,
297,Check  application  form completeness,2018-07-03 04:36:07.726,
297,end_event_Loan application rejected,2018-07-03 04:36:07.726,true
297,Check credit history,2018-07-03 06:31:45.757,
297,end_event_Loan application rejected,2018-07-03 06:31:45.757,true
297,Appraise property,2018-07-03 06:52:21.394,
297,Assess loan risk,2018-07-03 08:56:30.018,
297,Assess eligibility,2018-07-03 18:09:07.845,
297,Reject application,2018-07-03 18:21:40.813,
297,end_event_Loan application rejected,2018-07-03 20:17:08.366,
298,start_event_Loan  application received,2018-07-06 09:27:13.912,
298,Check  application  form completeness,2018-07-06 13:06:16.149,
298,Return application back to applicant,2018-07-06 13:08:22.323,
298,Receive updated application,2018-07-06 14:04:37.383,
298,Check  application  form completeness,2018-07-06 16:23:53.461,
298,Return application back to applicant,2018-07-06 16:24:08.993,
298,Receive updated application,2018-07-06 16:38:17.255,
298,Check  application  form completeness,2018-07-06 16:49:39.650,
298,Return application back to applicant,2018-07-06 17:47:00.512,
298,Receive updated application,2018-07-06 19:39:33.929,
298,Check  application  form completeness,2018-07-06 21:07:17.573,
298,Return application back to applicant,2018-07-06 22:15:49.031,
298,Receive updated application,2018-07-07 00:14:34.728,
298,Check  application  form completeness,2018-07-07 00:57:56.342,
298,Return application back to applicant,2018-07-07 01:00:46.056,
298,Receive updated application,2018-07-07 01:03:39.945,
298,Check  application  form completeness,2018-07-07 01:30:59.859,
298,start_event_Loan  application received,2018-07-07 01:30:59.859,true
298,Appraise property,2018-07-07 02:45:57.511,
298,Check credit history,2018-07-07 04:42:59.606,
298,Assess loan risk,2018-07-07 05:59:37.377,
298,Assess eligibility,2018-07-07 07:20:55.035,
298,Reject application,2018-07-07 09:14:45.444,
298,end_event_Loan application rejected,2018-07-07 09:17:58.933,
299,start_event_Loan  application received,2018-07-06 17:41:47.065,
299,Check  application  form completeness,2018-07-06 22:22:09.309,
299,Return application back to applicant,2018-07-06 23:07:57.587,
299,Receive updated application,2018-07-07 00:35:44.587,
299,Check  application  form completeness,2018-07-07 01:31:14.723,
299,Appraise property,2018-07-07 04:36:44.738,
299,end_event_Loan application rejected,2018-07-07 04:36:44.738,true
299,Check credit history,2018-07-07 04:49:05.739,
299,Assess loan risk,2018-07-07 06:00:18.189,
299,Assess eligibility,2018-07-07 08:27:59.036,
299,Check if home insurance quote is requested,2018-07-07 09:47:17.664,
299,Send home insurance quote,2018-07-07 09:55:58.146,
299,Verify repayment agreement,2018-07-07 11:02:20.653,
299,Cancel application,2018-07-07 11:11:06.740,
299,end_event_Loan  application canceled,2018-07-07 11:43:54.904,
300,start_event_Loan  application received,2018-07-06 19:30:55.556,
300,Check  application  form completeness,2018-07-06 20:14:02.018,
300,Return application back to applicant,2018-07-06 22:05:38.065,
300,Receive updated application,2018-07-06 22:11:46.340,
300,Check  application  form completeness,2018-07-06 22:27:06.899,
300,Return application back to applicant,2018-07-07 00:16:09.605,
300,Receive updated application,2018-07-07 00:21:01.367,
300,Check  application  form completeness,2018-07-07 00:57:23.658,
300,Return application back to applicant,2018-07-07 01:36:19.046,
300,Receive updated application,2018-07-07 01:47:00.294,
300,Check  application  form completeness,2018-07-07 01:49:11.599,
300,Appraise property,2018-07-07 03:01:34.677,
300,Check credit history,2018-07-07 03:07:31.173,
300,Assess loan risk,2018-07-07 06:00:54.250,
300,Assess eligibility,2018-07-07 06:24:22.801,
300,Check if home insurance quote is requested,2018-07-07 07:26:34.245,
300,Send home insurance quote,2018-07-07 08:25:26.298,
300,Verify repayment agreement,2018-07-07 09:13:59.801,
300,Cancel application,2018-07-07 10:00:37.833,
300,end_event_Loan  application canceled,2018-07-07 10:49:34.978,
301,start_event_Loan  application received,2018-07-06 22:19:21.325,
301,Check  application  form completeness,2018-07-06 22:33:53.318,
301,Appraise property,2018-07-06 22:37:34.651,
301,Check credit history,2018-07-06 22:43:22.307,
301,Assess loan risk,2018-07-06 23:29:53.866,
301,Assess eligibility,2018-07-07 00:20:45.209,
301,Check if home insurance quote is requested,2018-07-07 02:17:23.904,
301,Send acceptance pack,2018-07-07 02:39:19.748,
301,Verify repayment agreement,2018-07-07 04:28:04.687,
301,Cancel application,2018-07-07 04:49:33.021,
301,end_event_Loan  application canceled,2018-07-07 06:12:33.382,
302,start_event_Loan  application received,2018-07-07 12:08:13.777,
302,Check  application  form completeness,2018-07-07 12:54:13.159,
302,Appraise property,2018-07-07 13:20:30.881,
302,Check credit history,2018-07-07 15:03:16.180,
302,Assess loan risk,2018-07-07 16:06:35.008,
302,Assess eligibility,2018-07-07 16:20:38.368,
302,Reject application,2018-07-07 20:38:51.868,
302,end_event_Loan application rejected,2018-07-08 00:03:35.398,
303,start_event_Loan  application received,2018-07-12 04:18:02.542,
303,Check  application  form completeness,2018-07-12 04:25:37.142,
303,Appraise property,2018-07-12 04:27:36.301,
303,Check credit history,2018-07-12 04:30:06.832,
303,Assess loan risk,2018-07-12 08:30:37.817,
303,Assess eligibility,2018-07-12 10:38:23.330,
303,Check if home insurance quote is requested,2018-07-12 11:23:25.631,
303,Send acceptance pack,2018-07-12 12:31:13.562,
303,Verify repayment agreement,2018-07-12 12:58:02.383,
303,Approve application,2018-07-12 12:59:06.866,
303,end_event_Loan  application approved,2018-07-12 13:53:59.665,
304,start_event_Loan  application received,2018-07-12 08:34:39.743,
304,Check  application  form completeness,2018-07-12 09:57:18.411,
304,Return application back to applicant,2018-07-12 09:57:56.740,
304,Receive updated application,2018-07-12 10:14:42.931,
304,Check credit history,2018-07-12 10:14:42.931,true
304,Check  application  form completeness,2018-07-12 10:44:36.788,
304,Check credit history,2018-07-12 14:08:10.670,
304,Appraise property,2018-07-12 14:19:17.855,
304,Assess loan risk,2018-07-12 14:25:11.527,
304,Assess eligibility,2018-07-12 15:25:21.220,
304,Reject application,2018-07-12 15:40:30.745,
304,end_event_Loan application rejected,2018-07-12 17:49:12.136,
305,start_event_Loan  application received,2018-07-12 19:41:17.740,
305,Check  application  form completeness,2018-07-12 22:09:36.166,
305,Return application back to applicant,2018-07-12 22:55:29.036,
305,Receive updated application,2018-07-12 23:24:01.669,
305,Check  application  form completeness,2018-07-12 23:36:58.850,
305,Return application back to applicant,2018-07-12 23:45:34.565,
305,Receive updated application,2018-07-13 00:12:30.197,
305,Check  application  form completeness,2018-07-13 00:58:16.229,
305,Return application back to applicant,2018-07-13 01:02:58.441,
305,Receive updated application,2018-07-13 01:57:15.872,
305,Check  application  form completeness,2018-07-13 02:42:31.297,
305,Check credit history,2018-07-13 03:35:58.955,
305,Assess loan risk,2018-07-13 05:58:55.029,
305,Appraise property,2018-07-13 06:05:57.436,
305,Assess eligibility,2018-07-13 07:15:22.521,
305,Reject application,2018-07-13 07:34:14.731,
305,end_event_Loan application rejected,2018-07-13 08:15:16.275,
306,start_event_Loan  application received,2018-07-13 22:57:36.755,
306,Check  application  form completeness,2018-07-13 23:10:22.269,
306,Appraise property,2018-07-13 23:22:13.580,
306,Check credit history,2018-07-14 02:36:43.227,
306,Assess loan risk,2018-07-14 02:45:43.567,
306,Assess eligibility,2018-07-14 03:13:54.831,
306,Check if home insurance quote is requested,2018-07-14 03:34:14.116,
306,Send home insurance quote,2018-07-14 04:39:59.304,
306,Verify repayment agreement,2018-07-14 05:34:18.899,
306,Approve application,2018-07-14 08:16:44.548,
306,end_event_Loan  application approved,2018-07-14 09:11:00.397,
307,start_event_Loan  application received,2018-07-15 17:01:29.066,
307,Check  application  form completeness,2018-07-15 19:11:46.200,
307,Appraise property,2018-07-15 23:37:50.037,
307,Check credit history,2018-07-16 00:31:32.383,
307,Assess loan risk,2018-07-16 00:39:52.357,
307,Assess eligibility,2018-07-16 00:41:37.676,
307,Check if home insurance quote is requested,2018-07-16 01:24:10.592,
307,Send home insurance quote,2018-07-16 03:08:39.681,
307,Verify repayment agreement,2018-07-16 03:21:34.802,
307,Approve application,2018-07-16 04:58:29.933,
307,end_event_Loan  application approved,2018-07-16 08:40:02.790,
308,start_event_Loan  application received,2018-07-16 00:28:12.662,
308,Check  application  form completeness,2018-07-16 00:33:38.135,
308,Check credit history,2018-07-16 01:01:34.291,
308,Appraise property,2018-07-16 01:09:25.889,
308,Assess loan risk,2018-07-16 01:31:03.218,
308,Assess eligibility,2018-07-16 03:40:11.674,
308,Check if home insurance quote is requested,2018-07-16 03:51:52.716,
308,Send home insurance quote,2018-07-16 03:55:23.468,
308,Verify repayment agreement,2018-07-16 05:25:14.967,
308,Cancel application,2018-07-16 06:58:24.059,
308,end_event_Loan  application canceled,2018-07-16 08:45:07.841,
309,start_event_Loan  application received,2018-07-17 22:47:34.359,
309,Check  application  form completeness,2018-07-17 23:02:16.217,
309,Appraise property,2018-07-17 23:48:12.453,
309,Check credit history,2018-07-18 00:42:27.591,
309,Assess loan risk,2018-07-18 01:39:01.678,
309,Assess eligibility,2018-07-18 02:02:11.174,
309,Check if home insurance quote is requested,2018-07-18 02:50:21.051,
309,Send home insurance quote,2018-07-18 03:23:57.820,
309,Verify repayment agreement,2018-07-18 06:45:03.725,
309,Approve application,2018-07-18 07:27:50.178,
309,end_event_Loan  application approved,2018-07-18 07:42:15.907,
310,start_event_Loan  application received,2018-07-18 00:04:12.284,
310,Check  application  form completeness,2018-07-18 00:52:18.164,
310,Return application back to applicant,2018-07-18 02:32:30.311,
310,Receive updated application,2018-07-18 03:05:54.823,
310,Check  application  form completeness,2018-07-18 04:14:57.271,
310,Return application back to applicant,2018-07-18 04:24:37.963,
310,Receive updated application,2018-07-18 05:14:12.293,
310,Check  application  form completeness,2018-07-18 07:07:27.605,
310,Appraise property,2018-07-18 08:04:19.704,
310,Check credit history,2018-07-18 11:23:57.152,
310,Assess loan risk,2018-07-18 13:11:43.868,
310,Assess eligibility,2018-07-18 13:21:00.927,
310,Reject application,2018-07-18 13:39:59.230,
310,end_event_Loan application rejected,2018-07-18 13:40:22.983,
311,start_event_Loan  application received,2018-07-18 03:33:01.410,
311,Check  application  form completeness,2018-07-18 04:41:44.672,
311,Appraise property,2018-07-18 05:06:03.940,
311,Check credit history,2018-07-18 07:10:27.631,
311,Assess loan risk,2018-07-18 11:55:58.693,
311,Assess eligibility,2018-07-18 12:10:57.955,
311,Reject application,2018-07-18 17:10:18.602,
311,end_event_Loan application rejected,2018-07-18 18:05:32.729,
312,start_event_Loan  application received,2018-07-20 18:03:24.624,
312,Check  application  form completeness,2018-07-20 18:13:36.222,
312,Return application back to applicant,2018-07-20 18:17:01.451,
312,Receive updated application,2018-07-20 19:13:56.662,
312,Check  application  form completeness,2018-07-20 19:15:59.676,
312,Appraise property,2018-07-20 19:43:02.562,
312,Check credit history,2018-07-20 19:46:47.570,
312,Assess loan risk,2018-07-20 21:04:03.700,
312,Assess eligibility,2018-07-20 21:38:20.745,
312,Reject application,2018-07-20 23:25:33.515,
312,Verify repayment agreement,2018-07-20 23:25:33.515,true
312,end_event_Loan application rejected,2018-07-21 02:31:19.144,
313,start_event_Loan  application received,2018-07-22 02:17:13.252,
313,Check  application  form completeness,2018-07-22 03:44:51.919,
313,Appraise property,2018-07-22 06:01:17.058,
313,Check credit history,2018-07-22 07:32:11.871,
313,Assess loan risk,2018-07-22 08:30:42.513,
313,Assess eligibility,2018-07-22 09:24:41.748,
313,Reject application,2018-07-22 12:12:42.346,
313,end_event_Loan application rejected,2018-07-22 14:01:11.296,
314,end_event_Loan application rejected,2018-07-22 14:01:11.296,true
314,start_event_Loan  application received,2018-07-22 03:51:41.847,
314,Check  application  form completeness,2018-07-22 03:54:30.607,
314,Check credit history,2018-07-22 04:57:02.783,
314,Assess loan risk,2018-07-22 07:01:10.636,
314,Appraise property,2018-07-22 07:13:11.421,
314,Assess eligibility,2018-07-22 07:30:33.511,
314,Reject application,2018-07-22 08:02:57.298,
314,end_event_Loan application rejected,2018-07-22 12:35:30.067,
315,start_event_Loan  application received,2018-07-22 07:31:12.656,
315,Check  application  form completeness,2018-07-22 09:44:43.722,
315,Appraise property,2018-07-22 12:35:53.316,
315,end_event_Loan  application approved,2018-07-22 12:35:53.316,true
315,Check credit history,2018-07-22 12:55:39.535,
315,Assess loan risk,2018-07-22 14:47:42.667,
315,Assess eligibility,2018-07-22 15:02:11.877,
315,Reject application,2018-07-22 15:38:42.873,
315,end_event_Loan application rejected,2018-07-22 17:28:25.178,
316,start_event_Loan  application received,2018-07-27 04:53:01.662,
316,Check  application  form completeness,2018-07-27 04:59:28.045,
316,Return application back to applicant,2018-07-27 06:10:53.523,
316,Receive updated application,2018-07-27 09:48:55.354,
316,Check  application  form completeness,2018-07-27 09:50:03.189,
316,Appraise property,2018-07-27 12:56:02.782,
316,Check credit history,2018-07-27 14:28:41.587,
316,Assess loan risk,2018-07-27 14:44:08.340,
316,Assess eligibility,2018-07-27 14:49:13.726,
316,Check if home insurance quote is requested,2018-07-27 14:51:47.324,
316,Send home insurance quote,2018-07-27 15:11:41.330,
316,Verify repayment agreement,2018-07-27 15:55:51.631,
316,Cancel application,2018-07-27 16:17:25.178,
316,end_event_Loan  application canceled,2018-07-27 16:36:10.219,
317,start_event_Loan  application received,2018-07-28 05:01:47.223,
317,Check  application  form completeness,2018-07-28 05:36:16.600,
317,Check credit history,2018-07-28 06:19:58.048,
317,Appraise property,2018-07-28 07:18:52.266,
317,Assess loan risk,2018-07-28 07:24:43.209,
317,Assess eligibility,2018-07-28 08:17:27.580,
317,Check if home insurance quote is requested,2018-07-28 09:12:15.192,
317,Send home insurance quote,2018-07-28 11:45:09.441,
317,Verify repayment agreement,2018-07-28 17:06:33.237,
317,Cancel application,2018-07-28 18:24:29.515,
317,end_event_Loan  application canceled,2018-07-28 19:46:51.985,
318,start_event_Loan  application received,2018-07-30 02:27:51.530,
318,Check  application  form completeness,2018-07-30 03:16:18.575,
318,Check credit history,2018-07-30 03:41:29.258,
318,Assess loan risk,2018-07-30 04:00:25.539,
318,Appraise property,2018-07-30 04:56:38.604,
318,Assess eligibility,2018-07-30 11:52:13.922,
318,Reject application,2018-07-30 12:41:34.463,
318,end_event_Loan application rejected,2018-07-30 15:01:25.676,
319,start_event_Loan  application received,2018-08-01 17:57:21.211,
319,Check  application  form completeness,2018-08-01 18:54:31.604,
319,Appraise property,2018-08-01 19:13:27.390,
319,Check credit history,2018-08-01 23:34:16.355,
319,Assess loan risk,2018-08-02 00:07:17.409,
319,Assess eligibility,2018-08-02 00:28:42.690,
319,Check if home insurance quote is requested,2018-08-02 00:48:07.844,
319,Send home insurance quote,2018-08-02 01:43:12.682,
319,Verify repayment agreement,2018-08-02 01:48:10.527,
319,Cancel application,2018-08-02 02:32:04.430,
319,end_event_Loan  application canceled,2018-08-02 02:59:38.885,
320,start_event_Loan  application received,2018-08-03 06:52:49.887,
320,Check  application  form completeness,2018-08-03 07:30:25.334,
320,Check credit history,2018-08-03 09:45:35.747,
320,Appraise property,2018-08-03 11:01:16.579,
320,Assess loan risk,2018-08-03 11:31:08.558,
320,Assess eligibility,2018-08-03 11:42:44.426,
320,Reject application,2018-08-03 11:56:36.257,
320,end_event_Loan application rejected,2018-08-03 12:09:24.669,
321,start_event_Loan  application received,2018-08-03 09:46:59.954,
321,Check  application  form completeness,2018-08-03 10:21:46.956,
321,Check credit history,2018-08-03 10:33:49.557,
321,Appraise property,2018-08-03 11:03:21.013,
321,Assess loan risk,2018-08-03 11:44:01.975,
321,Assess eligibility,2018-08-03 14:20:12.752,
321,Check if home insurance quote is requested,2018-08-03 14:39:19.577,
321,Send home insurance quote,2018-08-03 16:00:54.396,
321,Verify repayment agreement,2018-08-03 16:01:25.385,
321,Cancel application,2018-08-03 16:11:18.556,
321,end_event_Loan  application canceled,2018-08-03 17:28:15.003,
322,start_event_Loan  application received,2018-08-04 13:41:33.599,
322,Check  application  form completeness,2018-08-04 13:56:44.605,
322,Return application back to applicant,2018-08-04 15:33:16.560,
322,Receive updated application,2018-08-04 18:01:02.132,
322,Check  application  form completeness,2018-08-04 18:44:41.623,
322,Return application back to applicant,2018-08-04 20:10:06.122,
322,Receive updated application,2018-08-04 20:39:25.325,
322,Check  application  form completeness,2018-08-04 20:48:48.304,
322,Return application back to applicant,2018-08-04 21:38:38.448,
322,Receive updated application,2018-08-04 21:48:42.827,
322,Check  application  form completeness,2018-08-04 21:50:30.227,
322,Appraise property,2018-08-04 22:22:09.239,
322,Check credit history,2018-08-04 22:40:09.330,
322,Assess loan risk,2018-08-04 22:50:26.877,
322,Assess eligibility,2018-08-04 23:49:49.098,
322,Check if home insurance quote is requested,2018-08-05 00:01:19.977,
322,Send home insurance quote,2018-08-05 00:47:11.065,
322,Verify repayment agreement,2018-08-05 01:57:04.521,
322,Cancel application,2018-08-05 04:55:00.370,
322,end_event_Loan  application canceled,2018-08-05 06:11:47.929,
323,start_event_Loan  application received,2018-08-06 09:48:38.065,
