caseid,activity,ts,noise
190,Check credit history,2018-03-14 22:11:38.564,
190,Appraise property,2018-03-14 22:11:53.221,
190,Assess loan risk,2018-03-14 22:15:24.484,
190,Assess eligibility,2018-03-14 22:48:21.060,
194,start_event_Loan  application received,2018-03-21 10:50:44.875,
194,Check  application  form completeness,2018-03-21 13:00:32.490,
194,start_event_Loan  application received,2018-03-21 13:00:32.490,True
194,Return application back to applicant,2018-03-21 13:54:55.544,
194,Receive updated application,2018-03-21 14:26:10.536,
194,Check  application  form completeness,2018-03-21 14:41:09.308,
194,Return application back to applicant,2018-03-21 15:09:09.044,
194,Appraise property,2018-03-21 15:09:09.044,True
194,Receive updated application,2018-03-21 16:07:01.486,
194,Check  application  form completeness,2018-03-21 17:09:07.561,
194,Appraise property,2018-03-21 17:31:14.320,
194,Appraise property,2018-03-21 17:31:14.320,True
195,start_event_Loan  application received,2018-03-23 20:34:08.853,
195,Check  application  form completeness,2018-03-23 21:54:31.949,
195,Return application back to applicant,2018-03-23 22:20:59.788,
195,Receive updated application,2018-03-23 23:00:47.898,
195,Check  application  form completeness,2018-03-24 00:22:21.892,
195,Return application back to applicant,2018-03-24 00:58:40.767,
195,Receive updated application,2018-03-24 01:28:30.761,
195,Appraise property,2018-03-24 01:28:30.761,True
195,Check  application  form completeness,2018-03-24 05:32:26.652,
195,Appraise property,2018-03-24 06:17:47.456,
195,Check credit history,2018-03-24 06:38:21.548,
195,Assess loan risk,2018-03-24 07:15:18.927,
196,start_event_Loan  application received,2018-03-25 11:00:31.816,
196,Assess eligibility,2018-03-25 11:00:31.816,True
196,Check  application  form completeness,2018-03-25 11:29:50.507,
196,Return application back to applicant,2018-03-25 11:43:18.727,
196,Receive updated application,2018-03-25 11:53:45.217,
196,Check  application  form completeness,2018-03-25 13:25:53.252,
196,Appraise property,2018-03-25 14:33:29.517,
196,Check credit history,2018-03-25 15:07:44.328,
196,start_event_Loan  application received,2018-03-25 15:07:44.328,True
196,Assess loan risk,2018-03-25 15:35:13.390,
196,Assess eligibility,2018-03-25 16:10:24.319,
196,end_event_Loan  application approved,2018-03-25 16:10:24.319,True
197,start_event_Loan  application received,2018-03-25 13:44:25.254,
197,Check  application  form completeness,2018-03-25 14:04:23.814,
197,Check credit history,2018-03-25 14:55:10.940,
197,Assess loan risk,2018-03-25 16:10:43.261,
197,Appraise property,2018-03-25 18:54:04.475,
197,Assess eligibility,2018-03-25 19:07:48.199,
197,Check if home insurance quote is requested,2018-03-25 19:20:50.243,
197,Send acceptance pack,2018-03-25 19:56:35.036,
197,Appraise property,2018-03-25 19:56:35.036,True
197,Verify repayment agreement,2018-03-25 20:44:00.865,
197,Approve application,2018-03-25 22:16:11.820,
197,end_event_Loan  application approved,2018-03-26 01:02:10.543,
200,start_event_Loan  application received,2018-03-30 04:41:41.860,
200,Check  application  form completeness,2018-03-30 07:32:50.769,
200,Return application back to applicant,2018-03-30 07:49:35.837,
200,Receive updated application,2018-03-30 10:24:33.395,
200,Check  application  form completeness,2018-03-30 10:31:45.214,
200,Return application back to applicant,2018-03-30 11:21:34.791,
200,Receive updated application,2018-03-30 13:37:10.535,
200,Check  application  form completeness,2018-03-30 13:52:08.543,
200,Return application back to applicant,2018-03-30 14:44:21.689,
200,Receive updated application,2018-03-30 15:24:24.098,
200,Check  application  form completeness,2018-03-30 16:22:11.313,
200,Return application back to applicant,2018-03-30 19:52:58.998,
201,start_event_Loan  application received,2018-03-30 15:09:09.319,
201,Check  application  form completeness,2018-03-30 15:31:33.804,
201,start_event_Loan  application received,2018-03-30 15:31:33.804,True
201,Check credit history,2018-03-30 15:33:15.395,
201,Assess loan risk,2018-03-30 16:18:35.198,
201,Appraise property,2018-03-30 16:35:33.577,
201,Assess eligibility,2018-03-30 17:04:17.035,
201,Check if home insurance quote is requested,2018-03-30 18:04:51.159,
201,Check if home insurance quote is requested,2018-03-30 18:04:51.159,True
201,Send home insurance quote,2018-03-30 18:17:12.565,
201,end_event_Loan  application approved,2018-03-30 18:17:12.565,True
201,Verify repayment agreement,2018-03-30 19:24:03.851,
202,start_event_Loan  application received,2018-04-01 20:21:54.503,
202,Check  application  form completeness,2018-04-01 20:32:27.195,
202,Return application back to applicant,2018-04-01 22:40:47.011,
202,Receive updated application,2018-04-01 23:22:32.410,
202,Check  application  form completeness,2018-04-01 23:37:47.968,
202,Appraise property,2018-04-01 23:49:03.524,
202,Assess eligibility,2018-04-01 23:49:03.524,True
202,Check credit history,2018-04-02 01:02:07.111,
202,Send acceptance pack,2018-04-02 01:02:07.111,True
202,Assess loan risk,2018-04-02 01:28:36.812,
202,Assess eligibility,2018-04-02 01:39:45.346,
202,Reject application,2018-04-02 02:13:23.448,
203,start_event_Loan  application received,2018-04-02 02:14:12.289,
203,Check if home insurance quote is requested,2018-04-02 02:14:12.289,True
203,Check  application  form completeness,2018-04-02 05:46:49.888,
203,Appraise property,2018-04-02 06:09:37.461,
203,Receive updated application,2018-04-02 06:09:37.461,True
203,Check credit history,2018-04-02 08:14:51.642,
203,Assess loan risk,2018-04-02 09:03:35.801,
203,Assess eligibility,2018-04-02 09:20:25.590,
203,Check if home insurance quote is requested,2018-04-02 09:41:53.170,
203,Send acceptance pack,2018-04-02 11:35:19.502,
203,Verify repayment agreement,2018-04-02 13:29:50.312,
203,Approve application,2018-04-02 14:16:58.990,
204,start_event_Loan  application received,2018-04-02 10:15:41.356,
204,Check  application  form completeness,2018-04-02 13:55:16.945,
204,Check credit history,2018-04-02 14:39:33.638,
204,Receive updated application,2018-04-02 14:39:33.638,True
204,Assess loan risk,2018-04-02 15:36:35.158,
204,Appraise property,2018-04-02 15:38:57.810,
204,Assess eligibility,2018-04-02 16:07:16.623,
204,Check if home insurance quote is requested,2018-04-02 16:37:06.651,
204,Verify repayment agreement,2018-04-02 16:37:06.651,True
204,Send home insurance quote,2018-04-02 17:39:42.127,
204,Verify repayment agreement,2018-04-02 18:13:33.677,
204,Reject application,2018-04-02 18:13:33.677,True
206,start_event_Loan  application received,2018-04-06 01:59:54.845,
206,Check  application  form completeness,2018-04-06 02:11:06.407,
206,Return application back to applicant,2018-04-06 03:15:54.926,
206,Appraise property,2018-04-06 03:15:54.926,True
206,Receive updated application,2018-04-06 03:35:41.243,
206,Check  application  form completeness,2018-04-06 05:39:10.735,
206,Return application back to applicant,2018-04-06 05:55:31.391,
206,Check if home insurance quote is requested,2018-04-06 05:55:31.391,True
206,Receive updated application,2018-04-06 05:57:54.097,
206,start_event_Loan  application received,2018-04-06 05:57:54.097,True
206,Check  application  form completeness,2018-04-06 06:47:39.135,
206,Check if home insurance quote is requested,2018-04-06 06:47:39.135,True
207,start_event_Loan  application received,2018-04-06 15:47:47.128,
207,Check  application  form completeness,2018-04-06 16:56:59.277,
207,Return application back to applicant,2018-04-06 16:58:07.717,
207,Receive updated application,2018-04-06 20:20:29.428,
207,Check  application  form completeness,2018-04-06 20:41:27.385,
207,Check credit history,2018-04-06 21:29:31.217,
207,Assess loan risk,2018-04-06 21:56:25.884,
207,Reject application,2018-04-06 21:56:25.884,True
207,Appraise property,2018-04-06 22:51:07.003,
207,Assess eligibility,2018-04-07 00:47:06.043,
207,Check if home insurance quote is requested,2018-04-07 00:57:45.150,
207,Send home insurance quote,2018-04-07 02:22:07.830,
208,start_event_Loan  application received,2018-04-09 19:17:45.265,
208,Check  application  form completeness,2018-04-09 21:05:40.636,
208,Return application back to applicant,2018-04-09 21:52:33.249,
208,Receive updated application,2018-04-09 23:14:28.609,
208,Check  application  form completeness,2018-04-09 23:47:17.351,
208,Appraise property,2018-04-10 03:31:07.150,
208,Check credit history,2018-04-10 04:55:44.323,
208,Assess loan risk,2018-04-10 05:20:57.025,
208,Assess eligibility,2018-04-10 05:28:08.151,
208,Check if home insurance quote is requested,2018-04-10 05:52:50.346,
208,Send home insurance quote,2018-04-10 07:01:09.204,
208,Verify repayment agreement,2018-04-10 07:21:08.113,
209,start_event_Loan  application received,2018-04-10 20:14:36.022,
209,end_event_Loan  application canceled,2018-04-10 20:14:36.022,True
209,Check  application  form completeness,2018-04-10 20:39:00.170,
209,Verify repayment agreement,2018-04-10 20:39:00.170,True
209,Appraise property,2018-04-10 20:56:23.192,
209,Check credit history,2018-04-10 22:44:10.887,
209,Approve application,2018-04-10 22:44:10.887,True
209,Assess loan risk,2018-04-10 23:42:09.873,
209,start_event_Loan  application received,2018-04-10 23:42:09.873,True
209,Assess eligibility,2018-04-11 00:06:05.975,
209,Reject application,2018-04-11 00:34:34.031,
209,end_event_Loan application rejected,2018-04-11 01:26:09.674,
213,start_event_Loan  application received,2018-04-14 12:41:57.715,
213,Check  application  form completeness,2018-04-14 13:43:42.531,
213,Return application back to applicant,2018-04-14 14:09:34.595,
213,Receive updated application,2018-04-14 17:26:59.591,
213,Check  application  form completeness,2018-04-14 17:40:51.373,
213,Return application back to applicant,2018-04-14 17:45:51.509,
213,Receive updated application,2018-04-14 18:52:12.476,
213,Check  application  form completeness,2018-04-14 19:00:29.342,
213,Return application back to applicant,2018-04-14 19:01:43.751,
213,Receive updated application,2018-04-14 19:55:20.171,
213,Check  application  form completeness,2018-04-14 20:29:09.676,
213,Check credit history,2018-04-14 21:05:24.102,
214,start_event_Loan  application received,2018-04-14 19:14:45.216,
214,Check  application  form completeness,2018-04-14 19:58:06.334,
214,Return application back to applicant,2018-04-14 20:26:53.443,
214,Receive updated application,2018-04-14 21:03:51.180,
214,Check  application  form completeness,2018-04-14 21:58:11.229,
214,Return application back to applicant,2018-04-14 23:12:33.707,
214,Receive updated application,2018-04-14 23:53:43.105,
214,Check  application  form completeness,2018-04-15 01:15:16.496,
214,Check credit history,2018-04-15 02:36:45.187,
214,Assess loan risk,2018-04-15 02:55:34.899,
214,Appraise property,2018-04-15 04:06:03.959,
214,Assess eligibility,2018-04-15 05:04:01.112,
215,start_event_Loan  application received,2018-04-14 23:30:36.953,
215,Check  application  form completeness,2018-04-15 00:57:59.434,
215,Return application back to applicant,2018-04-15 01:39:57.278,
215,Receive updated application,2018-04-15 02:40:20.071,
215,Check  application  form completeness,2018-04-15 02:51:41.321,
215,Return application back to applicant,2018-04-15 03:07:54.855,
215,Receive updated application,2018-04-15 03:42:47.320,
215,Check  application  form completeness,2018-04-15 04:06:51.958,
215,end_event_Loan application rejected,2018-04-15 04:06:51.958,True
215,Appraise property,2018-04-15 04:44:07.212,
215,Check credit history,2018-04-15 04:54:08.986,
215,Assess loan risk,2018-04-15 07:32:38.550,
216,Assess eligibility,2018-04-15 10:12:18.361,True
216,start_event_Loan  application received,2018-04-15 16:49:49.976,
216,Check  application  form completeness,2018-04-15 17:37:01.639,
216,Return application back to applicant,2018-04-15 17:38:57.376,
216,Receive updated application,2018-04-15 18:13:05.300,
216,Check  application  form completeness,2018-04-15 18:14:36.375,
216,Return application back to applicant,2018-04-15 19:14:45.031,
216,Receive updated application,2018-04-15 22:31:38.311,
216,Check if home insurance quote is requested,2018-04-15 22:31:38.311,True
216,Check  application  form completeness,2018-04-16 00:50:28.191,
216,Check credit history,2018-04-16 01:52:09.982,
216,Assess loan risk,2018-04-16 02:03:40.270,
217,start_event_Loan  application received,2018-04-16 02:49:19.742,
217,Check  application  form completeness,2018-04-16 02:54:31.068,
217,Return application back to applicant,2018-04-16 03:15:25.181,
217,Receive updated application,2018-04-16 03:38:47.835,
217,Check  application  form completeness,2018-04-16 03:58:22.569,
217,start_event_Loan  application received,2018-04-16 03:58:22.569,True
217,Return application back to applicant,2018-04-16 03:59:24.451,
217,end_event_Loan application rejected,2018-04-16 03:59:24.451,True
217,Receive updated application,2018-04-16 05:16:55.788,
217,end_event_Loan  application canceled,2018-04-16 05:16:55.788,True
217,Check  application  form completeness,2018-04-16 06:09:58.219,
217,Approve application,2018-04-16 06:09:58.219,True
219,start_event_Loan  application received,2018-04-16 13:31:18.215,
219,Approve application,2018-04-16 13:31:18.215,True
219,Check  application  form completeness,2018-04-16 13:47:55.109,
219,Appraise property,2018-04-16 13:53:40.441,
219,Check credit history,2018-04-16 15:49:49.367,
219,Cancel application,2018-04-16 15:49:49.367,True
219,Assess loan risk,2018-04-16 16:41:30.726,
219,Send acceptance pack,2018-04-16 16:41:30.726,True
219,Assess eligibility,2018-04-16 19:10:36.358,
219,Check if home insurance quote is requested,2018-04-16 20:20:16.538,
219,Send acceptance pack,2018-04-16 21:10:20.168,
219,Check  application  form completeness,2018-04-16 21:10:20.168,True
220,start_event_Loan  application received,2018-04-19 16:01:40.854,
220,Check  application  form completeness,2018-04-19 17:19:09.653,
220,Return application back to applicant,2018-04-19 18:08:25.635,
220,Receive updated application,2018-04-19 21:50:32.659,
220,Check  application  form completeness,2018-04-19 22:56:15.966,
220,Return application back to applicant,2018-04-20 01:12:30.091,
220,Receive updated application,2018-04-20 01:44:17.700,
220,Check  application  form completeness,2018-04-20 02:43:50.614,
220,Return application back to applicant,2018-04-20 03:16:56.012,
220,Receive updated application,2018-04-20 03:22:24.119,
220,Check  application  form completeness,2018-04-20 04:25:54.532,
220,Return application back to applicant,2018-04-20 04:31:40.621,
223,start_event_Loan  application received,2018-04-21 07:07:16.967,
223,Check  application  form completeness,2018-04-21 07:50:39.342,
223,Check credit history,2018-04-21 08:15:12.035,
223,Assess loan risk,2018-04-21 10:25:48.823,
223,Appraise property,2018-04-21 10:49:38.228,
223,Assess eligibility,2018-04-21 10:51:01.118,
223,Appraise property,2018-04-21 10:51:01.118,True
223,Check if home insurance quote is requested,2018-04-21 10:52:35.716,
223,Send home insurance quote,2018-04-21 11:03:06.126,
223,Verify repayment agreement,2018-04-21 11:26:11.416,
223,Approve application,2018-04-21 11:30:26.308,
223,Check if home insurance quote is requested,2018-04-21 11:30:26.308,True
224,start_event_Loan  application received,2018-04-21 22:08:16.655,
224,Check  application  form completeness,2018-04-21 22:32:34.994,
224,Return application back to applicant,2018-04-21 23:57:07.870,
224,Receive updated application,2018-04-22 00:02:03.502,
224,Check  application  form completeness,2018-04-22 00:23:39.085,
224,Return application back to applicant,2018-04-22 01:02:43.821,
224,Receive updated application,2018-04-22 01:03:04.615,
224,Check  application  form completeness,2018-04-22 03:04:03.795,
224,Receive updated application,2018-04-22 03:04:03.795,True
224,Check credit history,2018-04-22 03:05:11.582,
224,Assess loan risk,2018-04-22 03:17:52.093,
224,Appraise property,2018-04-22 03:59:19.610,
226,start_event_Loan  application received,2018-04-23 19:52:33.905,
226,Check  application  form completeness,2018-04-23 20:15:58.994,
226,Return application back to applicant,2018-04-23 20:54:42.104,
226,Receive updated application,2018-04-23 20:56:19.271,
226,Check  application  form completeness,2018-04-23 21:07:42.187,
226,Return application back to applicant,2018-04-23 21:14:39.341,
226,Appraise property,2018-04-23 21:14:39.341,True
226,Receive updated application,2018-04-23 21:28:47.554,
226,Check  application  form completeness,2018-04-23 21:35:18.989,
226,Return application back to applicant,2018-04-23 22:34:05.082,
226,Receive updated application,2018-04-24 00:28:12.736,
226,Check  application  form completeness,2018-04-24 01:24:32.742,
228,start_event_Loan  application received,2018-04-25 19:36:27.336,
228,Check  application  form completeness,2018-04-25 20:29:25.463,
228,Return application back to applicant,2018-04-25 22:35:34.103,
228,Receive updated application,2018-04-26 00:41:44.030,
228,Check  application  form completeness,2018-04-26 01:24:53.012,
228,Return application back to applicant,2018-04-26 04:37:09.547,
228,Receive updated application,2018-04-26 04:40:59.781,
228,Check  application  form completeness,2018-04-26 06:17:39.962,
228,Return application back to applicant,2018-04-26 08:32:09.440,
228,Receive updated application,2018-04-26 08:57:11.781,
228,Check  application  form completeness,2018-04-26 09:26:52.269,
228,Return application back to applicant,2018-04-26 09:39:53.732,
229,start_event_Loan  application received,2018-04-27 06:17:31.703,
229,Check  application  form completeness,2018-04-27 06:37:16.850,
229,Return application back to applicant,2018-04-27 08:14:55.239,
229,Receive updated application,2018-04-27 08:34:50.165,
229,Check  application  form completeness,2018-04-27 09:02:08.452,
229,Return application back to applicant,2018-04-27 09:11:27.193,
229,Receive updated application,2018-04-27 10:05:41.880,
229,Check  application  form completeness,2018-04-27 11:15:49.606,
229,Return application back to applicant,2018-04-27 11:27:45.716,
229,Reject application,2018-04-27 11:27:45.716,True
229,Receive updated application,2018-04-27 11:39:19.431,
229,Check  application  form completeness,2018-04-27 11:45:32.694,
232,start_event_Loan  application received,2018-04-30 16:14:53.417,
232,Check  application  form completeness,2018-04-30 17:22:19.237,
232,Return application back to applicant,2018-04-30 18:33:30.773,
232,Receive updated application,2018-04-30 19:11:06.815,
232,Return application back to applicant,2018-04-30 19:11:06.815,True
232,Check  application  form completeness,2018-04-30 19:59:52.881,
232,Check credit history,2018-04-30 20:52:41.905,
232,Assess loan risk,2018-04-30 20:55:31.126,
232,Assess eligibility,2018-04-30 20:55:31.126,True
232,Appraise property,2018-04-30 22:13:35.372,
232,Reject application,2018-04-30 22:13:35.372,True
232,Assess eligibility,2018-05-01 00:22:24.221,
234,start_event_Loan  application received,2018-05-01 13:53:21.409,
234,Check  application  form completeness,2018-05-01 15:26:32.616,
234,Return application back to applicant,2018-05-01 15:29:57.828,
234,Receive updated application,2018-05-01 15:55:28.902,
234,Check  application  form completeness,2018-05-01 16:48:37.592,
234,Return application back to applicant,2018-05-01 18:47:11.433,
234,Cancel application,2018-05-01 18:47:11.433,True
234,Receive updated application,2018-05-01 19:04:58.616,
234,Check  application  form completeness,2018-05-01 19:18:41.951,
234,Appraise property,2018-05-01 19:47:02.435,
234,Check credit history,2018-05-01 19:51:48.752,
234,Assess loan risk,2018-05-01 20:12:28.773,
236,start_event_Loan  application received,2018-05-03 05:13:48.116,
236,Check  application  form completeness,2018-05-03 05:26:18.403,
236,Return application back to applicant,2018-05-03 05:31:05.752,
236,Receive updated application,2018-05-03 05:32:40.113,
236,Check  application  form completeness,2018-05-03 05:39:03.764,
236,Return application back to applicant,2018-05-03 07:27:41.896,
236,Receive updated application,2018-05-03 08:19:55.382,
236,Check  application  form completeness,2018-05-03 08:23:54.010,
236,Check credit history,2018-05-03 10:43:10.184,
236,Assess loan risk,2018-05-03 11:28:58.353,
236,Appraise property,2018-05-03 12:48:24.359,
236,Check if home insurance quote is requested,2018-05-03 12:48:24.359,True
237,end_event_Loan  application canceled,2018-05-03 17:09:35.842,True
237,start_event_Loan  application received,2018-05-07 22:10:17.712,
237,Check  application  form completeness,2018-05-07 22:24:37.759,
237,Return application back to applicant,2018-05-07 22:57:25.691,
237,Receive updated application,2018-05-08 01:42:23.153,
237,Check  application  form completeness,2018-05-08 02:43:15.813,
237,Return application back to applicant,2018-05-08 03:14:55.507,
237,Receive updated application,2018-05-08 05:01:38.328,
237,Check  application  form completeness,2018-05-08 08:58:27.256,
237,Check credit history,2018-05-08 10:12:00.029,
237,Appraise property,2018-05-08 10:56:58.592,
237,Assess loan risk,2018-05-08 12:25:00.079,
240,start_event_Loan  application received,2018-05-09 09:28:33.502,
240,end_event_Loan  application approved,2018-05-09 09:28:33.502,True
240,Check  application  form completeness,2018-05-09 10:35:10.948,
240,Appraise property,2018-05-09 11:02:12.070,
240,start_event_Loan  application received,2018-05-09 11:02:12.070,True
240,Check credit history,2018-05-09 11:28:12.064,
240,Assess loan risk,2018-05-09 13:36:00.997,
240,Assess eligibility,2018-05-09 13:36:11.878,
240,Check if home insurance quote is requested,2018-05-09 14:55:21.180,
240,Send home insurance quote,2018-05-09 16:38:14.114,
240,Verify repayment agreement,2018-05-09 17:33:01.251,
240,Cancel application,2018-05-09 18:40:09.107,
244,Check  application  form completeness,2018-05-16 18:37:32.662,True
244,start_event_Loan  application received,2018-05-16 22:32:04.049,
244,Check  application  form completeness,2018-05-16 23:00:29.269,
244,Return application back to applicant,2018-05-16 23:20:48.426,
244,Send home insurance quote,2018-05-16 23:20:48.426,True
244,Receive updated application,2018-05-17 03:59:24.397,
244,Check  application  form completeness,2018-05-17 05:12:48.528,
244,Return application back to applicant,2018-05-17 05:46:28.288,
244,Receive updated application,2018-05-17 08:50:28.926,
244,Check  application  form completeness,2018-05-17 09:36:15.110,
244,Return application back to applicant,2018-05-17 09:41:58.512,
244,Receive updated application,2018-05-17 09:47:11.827,
245,start_event_Loan  application received,2018-05-17 03:18:17.231,
245,Send home insurance quote,2018-05-17 03:18:17.231,True
245,Check  application  form completeness,2018-05-17 05:00:48.830,
245,Return application back to applicant,2018-05-17 06:21:46.773,
245,Receive updated application,2018-05-17 06:47:02.106,
245,Check  application  form completeness,2018-05-17 06:48:20.654,
245,Return application back to applicant,2018-05-17 07:54:47.925,
245,Receive updated application,2018-05-17 09:52:18.457,
245,Check  application  form completeness,2018-05-17 11:44:56.651,
245,Return application back to applicant,2018-05-17 12:20:15.823,
245,Receive updated application,2018-05-17 12:35:22.595,
245,Check  application  form completeness,2018-05-17 13:37:28.164,
246,start_event_Loan  application received,2018-05-18 18:48:48.769,
246,Check  application  form completeness,2018-05-18 19:13:21.276,
246,Return application back to applicant,2018-05-18 19:44:18.602,
246,Appraise property,2018-05-18 19:44:18.602,True
246,Receive updated application,2018-05-18 19:53:32.160,
246,Check  application  form completeness,2018-05-18 20:23:31.255,
246,Check credit history,2018-05-18 20:39:11.281,
246,Assess loan risk,2018-05-18 22:42:22.513,
246,Appraise property,2018-05-18 23:31:41.511,
246,Assess eligibility,2018-05-18 23:34:40.709,
246,Check if home insurance quote is requested,2018-05-19 00:57:48.739,
246,Send acceptance pack,2018-05-19 01:22:46.261,
247,start_event_Loan  application received,2018-05-18 23:51:33.576,
247,Check  application  form completeness,2018-05-19 00:45:13.237,
247,Assess eligibility,2018-05-19 00:45:13.237,True
247,Return application back to applicant,2018-05-19 01:03:32.186,
247,Check credit history,2018-05-19 01:03:32.186,True
247,Receive updated application,2018-05-19 01:15:47.426,
247,Check  application  form completeness,2018-05-19 02:17:26.697,
247,Check credit history,2018-05-19 02:48:39.972,
247,Assess loan risk,2018-05-19 05:11:53.751,
247,Appraise property,2018-05-19 06:15:31.867,
247,Assess eligibility,2018-05-19 06:31:34.674,
247,Reject application,2018-05-19 07:14:12.578,
248,start_event_Loan  application received,2018-05-21 00:44:30.266,
248,Check  application  form completeness,2018-05-21 01:47:38.569,
248,Return application back to applicant,2018-05-21 01:53:44.402,
248,Receive updated application,2018-05-21 01:55:19.083,
248,Check  application  form completeness,2018-05-21 03:27:28.714,
248,Return application back to applicant,2018-05-21 04:01:13.211,
248,Receive updated application,2018-05-21 04:15:25.241,
248,Check  application  form completeness,2018-05-21 04:54:00.259,
248,Return application back to applicant,2018-05-21 05:10:34.047,
248,Receive updated application,2018-05-21 05:34:18.222,
248,Check  application  form completeness,2018-05-21 05:51:17.025,
248,Appraise property,2018-05-21 06:08:20.120,
251,start_event_Loan  application received,2018-05-22 19:49:11.042,
251,Appraise property,2018-05-22 19:49:11.042,True
251,Check  application  form completeness,2018-05-22 21:47:28.004,
251,Return application back to applicant,2018-05-22 22:18:38.857,
251,Receive updated application,2018-05-22 22:30:01.478,
251,Check  application  form completeness,2018-05-22 22:55:33.420,
251,Check credit history,2018-05-22 22:59:39.192,
251,Assess eligibility,2018-05-22 22:59:39.192,True
251,Appraise property,2018-05-23 00:44:07.450,
251,Assess loan risk,2018-05-23 01:14:59.481,
251,Assess eligibility,2018-05-23 01:35:48.897,
251,Check if home insurance quote is requested,2018-05-23 02:00:25.351,
252,start_event_Loan  application received,2018-05-23 13:28:27.581,
252,Check  application  form completeness,2018-05-23 13:51:26.406,
252,Return application back to applicant,2018-05-23 15:30:23.200,
252,end_event_Loan  application approved,2018-05-23 15:30:23.200,True
252,Receive updated application,2018-05-23 15:38:38.805,
252,Check  application  form completeness,2018-05-23 17:00:36.048,
252,Appraise property,2018-05-23 17:13:51.388,
252,Check credit history,2018-05-23 17:40:57.207,
252,Assess loan risk,2018-05-23 18:49:24.198,
252,Assess eligibility,2018-05-23 19:41:31.607,
252,Check if home insurance quote is requested,2018-05-23 20:22:52.260,
252,Send home insurance quote,2018-05-23 20:28:22.657,
253,start_event_Loan  application received,2018-05-25 03:09:49.951,
253,Check  application  form completeness,2018-05-25 05:32:02.883,
253,Return application back to applicant,2018-05-25 07:23:40.499,
253,Receive updated application,2018-05-25 07:37:38.160,
253,Check  application  form completeness,2018-05-25 08:07:30.573,
253,Return application back to applicant,2018-05-25 08:42:53.787,
253,Receive updated application,2018-05-25 08:46:11.943,
253,Check  application  form completeness,2018-05-25 09:39:30.014,
253,Appraise property,2018-05-25 11:01:04.840,
253,Check credit history,2018-05-25 12:36:01.533,
253,Assess loan risk,2018-05-25 12:55:16.278,
253,Assess eligibility,2018-05-25 13:33:36.211,
256,start_event_Loan  application received,2018-05-26 13:41:50.685,
256,Check  application  form completeness,2018-05-26 14:48:05.417,
256,Return application back to applicant,2018-05-26 15:19:29.172,
256,Receive updated application,2018-05-26 15:29:41.844,
256,Check  application  form completeness,2018-05-26 16:40:32.288,
256,Appraise property,2018-05-26 17:34:23.768,
256,Check credit history,2018-05-26 20:07:19.081,
256,Assess loan risk,2018-05-26 21:55:23.854,
256,Assess eligibility,2018-05-26 22:50:25.427,
256,Check if home insurance quote is requested,2018-05-26 23:09:16.718,
256,Send home insurance quote,2018-05-27 00:23:21.019,
256,Verify repayment agreement,2018-05-27 01:14:36.189,
257,start_event_Loan  application received,2018-05-27 15:39:55.688,
257,Check  application  form completeness,2018-05-27 15:40:30.770,
257,Reject application,2018-05-27 15:40:30.770,True
257,Return application back to applicant,2018-05-27 16:11:06.398,
257,Receive updated application,2018-05-27 17:44:20.903,
257,Receive updated application,2018-05-27 17:44:20.903,True
257,Check  application  form completeness,2018-05-27 18:14:31.860,
257,Return application back to applicant,2018-05-27 20:11:46.600,
257,Receive updated application,2018-05-27 21:48:19.780,
257,Assess eligibility,2018-05-27 21:48:19.780,True
257,Check  application  form completeness,2018-05-28 00:03:10.349,
257,Verify repayment agreement,2018-05-28 00:03:10.349,True
258,start_event_Loan  application received,2018-05-28 12:10:24.948,
258,Check  application  form completeness,2018-05-28 13:16:56.782,
258,Send acceptance pack,2018-05-28 13:16:56.782,True
258,Return application back to applicant,2018-05-28 16:51:56.737,
258,Receive updated application,2018-05-28 18:33:07.606,
258,Check  application  form completeness,2018-05-28 19:08:16.225,
258,Return application back to applicant,2018-05-28 19:31:18.606,
258,Receive updated application,2018-05-29 00:00:18.509,
258,Check  application  form completeness,2018-05-29 00:31:57.023,
258,Return application back to applicant,2018-05-29 02:57:24.568,
258,Receive updated application,2018-05-29 03:45:45.044,
258,Check  application  form completeness,2018-05-29 03:51:48.027,
259,start_event_Loan  application received,2018-05-28 18:13:14.001,
259,Check  application  form completeness,2018-05-28 18:46:08.427,
259,Return application back to applicant,2018-05-28 19:43:42.683,
259,Receive updated application,2018-05-28 20:21:56.639,
259,Check  application  form completeness,2018-05-28 21:58:18.719,
259,Return application back to applicant,2018-05-28 22:48:44.220,
259,Verify repayment agreement,2018-05-28 22:48:44.220,True
259,Receive updated application,2018-05-29 00:09:36.736,
259,Check  application  form completeness,2018-05-29 00:26:39.189,
259,Appraise property,2018-05-29 00:46:02.643,
259,Check credit history,2018-05-29 04:30:44.423,
259,Assess loan risk,2018-05-29 07:13:23.882,
265,start_event_Loan  application received,2018-06-06 12:20:30.498,
265,Check  application  form completeness,2018-06-06 12:27:04.364,
265,Return application back to applicant,2018-06-06 13:14:27.572,
265,Receive updated application,2018-06-06 13:29:58.147,
265,Check  application  form completeness,2018-06-06 14:43:27.445,
265,Appraise property,2018-06-06 16:16:34.432,
265,end_event_Loan application rejected,2018-06-06 16:16:34.432,True
265,Check credit history,2018-06-06 18:55:09.846,
265,Assess loan risk,2018-06-06 20:25:55.211,
265,Appraise property,2018-06-06 20:25:55.211,True
265,Assess eligibility,2018-06-07 00:07:41.496,
265,Reject application,2018-06-07 01:26:28.238,
