caseid,activity,ts,noise,outcome
1902,Return application back to applicant,2022-10-20 00:08:04.415,,Receive updated application
1902,Receive updated application,2022-10-20 00:41:07.665,,Check  application  form completeness
1902,Check  application  form completeness,2022-10-20 03:43:26.198,,Check credit history
1902,Check credit history,2022-10-20 04:18:20.320,,Assess loan risk
1902,Assess loan risk,2022-10-20 05:40:10.381,,Appraise property
1902,Appraise property,2022-10-20 06:23:12.313,,Assess eligibility
1903,start_event_Loan  application received,2022-10-20 10:51:10.767,,Cancel application
1903,Cancel application,2022-10-20 10:51:10.767,True,Check  application  form completeness
1903,Check  application  form completeness,2022-10-20 10:55:00.125,,Reject application
1903,Reject application,2022-10-20 10:55:00.125,True,Return application back to applicant
1903,Return application back to applicant,2022-10-20 11:55:03.525,,Receive updated application
1903,Receive updated application,2022-10-20 13:05:49.108,,Check  application  form completeness
1903,Check  application  form completeness,2022-10-20 14:58:07.991,,Return application back to applicant
1903,Return application back to applicant,2022-10-20 15:06:22.343,,Receive updated application
1903,Receive updated application,2022-10-20 16:18:14.981,,Check  application  form completeness
1903,Check  application  form completeness,2022-10-20 16:52:07.836,,Return application back to applicant
1903,Return application back to applicant,2022-10-20 17:11:09.622,,Receive updated application
1903,Receive updated application,2022-10-20 18:13:17.118,,Check  application  form completeness
1903,Check  application  form completeness,2022-10-20 18:13:42.283,,Return application back to applicant
1903,Return application back to applicant,2022-10-20 19:51:57.564,,Receive updated application
1903,Receive updated application,2022-10-20 20:22:59.700,,Check  application  form completeness
1904,start_event_Loan  application received,2022-10-20 20:20:13.651,,Check  application  form completeness
1904,Check  application  form completeness,2022-10-20 20:42:25.352,,Return application back to applicant
1904,Return application back to applicant,2022-10-20 21:09:56.676,,Receive updated application
1904,Receive updated application,2022-10-20 21:32:12.724,,Return application back to applicant
1904,Return application back to applicant,2022-10-20 21:32:12.724,True,Check  application  form completeness
1904,Check  application  form completeness,2022-10-20 22:28:08.903,,Return application back to applicant
1904,Return application back to applicant,2022-10-20 23:27:08.586,,Receive updated application
1904,Receive updated application,2022-10-21 00:31:52.035,,Check  application  form completeness
1904,Check  application  form completeness,2022-10-21 00:50:30.500,,Check credit history
1904,Check credit history,2022-10-21 02:14:58.794,,Reject application
1904,Reject application,2022-10-21 02:14:58.794,True,Appraise property
1904,Appraise property,2022-10-21 03:30:42.771,,Assess loan risk
1904,Assess loan risk,2022-10-21 04:00:00.894,,Assess eligibility
1904,Assess eligibility,2022-10-21 04:08:44.744,,Reject application
1904,Reject application,2022-10-21 04:11:31.487,,end_event_Loan application rejected
1907,start_event_Loan  application received,2022-10-23 04:11:55.126,,Check  application  form completeness
1907,Check  application  form completeness,2022-10-23 04:18:11.806,,Return application back to applicant
1907,Return application back to applicant,2022-10-23 04:34:38.239,,Receive updated application
1907,Receive updated application,2022-10-23 04:36:31.704,,Check  application  form completeness
1907,Check  application  form completeness,2022-10-23 05:18:28.886,,Return application back to applicant
1907,Return application back to applicant,2022-10-23 05:35:10.704,,Receive updated application
1907,Receive updated application,2022-10-23 06:18:30.873,,Check  application  form completeness
1907,Check  application  form completeness,2022-10-23 06:19:05.717,,Appraise property
1907,Appraise property,2022-10-23 07:14:50.544,,Check credit history
1907,Check credit history,2022-10-23 07:42:00.250,,Assess loan risk
1907,Assess loan risk,2022-10-23 07:49:07.507,,Assess eligibility
1907,Assess eligibility,2022-10-23 09:30:42.984,,Check if home insurance quote is requested
1907,Check if home insurance quote is requested,2022-10-23 09:57:28.158,,Send home insurance quote
1907,Send home insurance quote,2022-10-23 10:35:26.287,,Verify repayment agreement
1907,Verify repayment agreement,2022-10-23 11:47:12.411,,Cancel application
1909,start_event_Loan  application received,2022-10-25 00:59:29.874,,Check  application  form completeness
1909,Check  application  form completeness,2022-10-25 01:49:31.461,,Return application back to applicant
1909,Return application back to applicant,2022-10-25 02:01:26.391,,Receive updated application
1909,Receive updated application,2022-10-25 02:22:39.611,,Check  application  form completeness
1909,Check  application  form completeness,2022-10-25 02:23:03.658,,Appraise property
1909,Appraise property,2022-10-25 03:18:14.704,,Check credit history
1909,Check credit history,2022-10-25 06:04:00.008,,Assess loan risk
1909,Assess loan risk,2022-10-25 07:34:55.551,,Assess eligibility
1909,Assess eligibility,2022-10-25 10:28:11.346,,Check if home insurance quote is requested
1909,Check if home insurance quote is requested,2022-10-25 14:03:01.493,,Send acceptance pack
1909,Send acceptance pack,2022-10-25 15:23:06.510,,Verify repayment agreement
1909,Verify repayment agreement,2022-10-25 15:32:52.732,,Check if home insurance quote is requested
1909,Check if home insurance quote is requested,2022-10-25 15:32:52.732,True,Cancel application
1909,Cancel application,2022-10-25 17:06:12.571,,Return application back to applicant
1909,Return application back to applicant,2022-10-25 17:06:12.571,True,end_event_Loan  application canceled
1917,start_event_Loan  application received,2022-10-30 11:10:27.171,,Return application back to applicant
1917,Return application back to applicant,2022-10-30 11:10:27.171,True,Check  application  form completeness
1917,Check  application  form completeness,2022-10-30 11:41:00.331,,Return application back to applicant
1917,Return application back to applicant,2022-10-30 12:18:27.369,,Receive updated application
1917,Receive updated application,2022-10-30 14:48:31.796,,Check  application  form completeness
1917,Check  application  form completeness,2022-10-30 15:08:04.191,,Check credit history
1917,Check credit history,2022-10-30 15:14:27.302,,Assess loan risk
1917,Assess loan risk,2022-10-30 15:32:59.772,,Appraise property
1917,Appraise property,2022-10-30 15:42:42.430,,Assess eligibility
1917,Assess eligibility,2022-10-30 18:05:17.294,,Appraise property
1917,Appraise property,2022-10-30 18:05:17.294,True,Check if home insurance quote is requested
1917,Check if home insurance quote is requested,2022-10-30 20:27:58.878,,Send acceptance pack
1917,Send acceptance pack,2022-10-30 20:41:56.865,,Verify repayment agreement
1917,Verify repayment agreement,2022-10-30 21:01:13.125,,Receive updated application
1917,Receive updated application,2022-10-30 21:01:13.125,True,Cancel application
1925,start_event_Loan  application received,2022-11-07 15:53:15.508,,Check  application  form completeness
1925,Check  application  form completeness,2022-11-07 16:39:38.249,,Return application back to applicant
1925,Return application back to applicant,2022-11-07 17:00:41.617,,Receive updated application
1925,Receive updated application,2022-11-07 17:45:30.445,,Check  application  form completeness
1925,Check  application  form completeness,2022-11-07 17:45:54.862,,Return application back to applicant
1925,Return application back to applicant,2022-11-07 18:35:18.504,,Receive updated application
1925,Receive updated application,2022-11-07 18:59:02.438,,Check  application  form completeness
1925,Check  application  form completeness,2022-11-07 19:09:53.411,,Return application back to applicant
1925,Return application back to applicant,2022-11-07 20:40:28.231,,Receive updated application
1925,Receive updated application,2022-11-07 20:58:48.134,,Check  application  form completeness
1925,Check  application  form completeness,2022-11-07 21:27:52.576,,Return application back to applicant
1925,Return application back to applicant,2022-11-07 22:58:55.563,,Receive updated application
1925,Receive updated application,2022-11-08 00:12:07.503,,Check  application  form completeness
1925,Check  application  form completeness,2022-11-08 00:30:31.691,,Check credit history
1925,Check credit history,2022-11-08 01:48:24.526,,Assess loan risk
1938,start_event_Loan  application received,2022-11-24 14:15:17.900,,Check  application  form completeness
1938,Check  application  form completeness,2022-11-24 15:02:45.203,,Return application back to applicant
1938,Return application back to applicant,2022-11-24 18:36:38.694,,Receive updated application
1938,Receive updated application,2022-11-24 19:25:05.363,,Check  application  form completeness
1938,Check  application  form completeness,2022-11-24 20:05:46.501,,Appraise property
1938,Appraise property,2022-11-24 21:45:31.866,,Check credit history
1938,Check credit history,2022-11-24 22:32:16.822,,Assess loan risk
1938,Assess loan risk,2022-11-24 23:08:11.943,,Assess eligibility
1938,Assess eligibility,2022-11-25 00:03:08.659,,start_event_Loan  application received
1938,start_event_Loan  application received,2022-11-25 00:03:08.659,True,Check if home insurance quote is requested
1938,Check if home insurance quote is requested,2022-11-25 00:32:03.239,,Assess loan risk
1938,Assess loan risk,2022-11-25 00:32:03.239,True,Send home insurance quote
1938,Send home insurance quote,2022-11-25 01:22:53.062,,Verify repayment agreement
1938,Verify repayment agreement,2022-11-25 01:45:19.846,,Cancel application
1938,Cancel application,2022-11-25 01:56:36.351,,end_event_Loan  application canceled
1956,start_event_Loan  application received,2022-12-15 07:11:03.356,,Check  application  form completeness
1956,Check  application  form completeness,2022-12-15 07:56:18.104,,Return application back to applicant
1956,Return application back to applicant,2022-12-15 08:25:41.453,,start_event_Loan  application received
1956,start_event_Loan  application received,2022-12-15 08:25:41.453,True,Receive updated application
1956,Receive updated application,2022-12-15 08:41:24.250,,Check  application  form completeness
1956,Check  application  form completeness,2022-12-15 09:03:20.154,,Return application back to applicant
1956,Return application back to applicant,2022-12-15 09:05:23.408,,Receive updated application
1956,Receive updated application,2022-12-15 09:36:02.145,,Check  application  form completeness
1956,Check  application  form completeness,2022-12-15 10:14:18.519,,Return application back to applicant
1956,Return application back to applicant,2022-12-15 10:46:04.652,,Receive updated application
1956,Receive updated application,2022-12-15 11:10:57.111,,Check  application  form completeness
1956,Check  application  form completeness,2022-12-15 13:38:32.343,,Return application back to applicant
1956,Return application back to applicant,2022-12-15 16:17:08.332,,Receive updated application
1956,Receive updated application,2022-12-15 16:28:46.448,,Check  application  form completeness
1956,Check  application  form completeness,2022-12-15 18:45:20.702,,Return application back to applicant
1958,start_event_Loan  application received,2022-12-15 13:02:50.437,,Check  application  form completeness
1958,Check  application  form completeness,2022-12-15 13:10:48.392,,end_event_Loan  application canceled
1958,end_event_Loan  application canceled,2022-12-15 13:10:48.392,True,Return application back to applicant
1958,Return application back to applicant,2022-12-15 13:54:30.692,,Receive updated application
1958,Receive updated application,2022-12-15 16:53:59.116,,Check  application  form completeness
1958,Check  application  form completeness,2022-12-15 18:24:06.977,,Appraise property
1958,Appraise property,2022-12-15 18:26:21.620,,Check credit history
1958,Check credit history,2022-12-15 19:09:11.356,,Assess loan risk
1958,Assess loan risk,2022-12-15 19:57:23.044,,Assess eligibility
1958,Assess eligibility,2022-12-15 19:57:57.537,,Check if home insurance quote is requested
1958,Check if home insurance quote is requested,2022-12-15 20:02:47.338,,Send home insurance quote
1958,Send home insurance quote,2022-12-15 20:49:21.033,,Verify repayment agreement
1958,Verify repayment agreement,2022-12-16 00:04:34.190,,Cancel application
1958,Cancel application,2022-12-16 00:21:33.492,,end_event_Loan  application canceled
1958,end_event_Loan  application canceled,2022-12-16 01:08:42.740,,Assess loan risk
1959,start_event_Loan  application received,2022-12-15 22:40:19.487,,Check  application  form completeness
1959,Check  application  form completeness,2022-12-15 23:41:07.019,,Return application back to applicant
1959,Return application back to applicant,2022-12-15 23:55:50.631,,Receive updated application
1959,Receive updated application,2022-12-16 02:05:52.266,,Check  application  form completeness
1959,Check  application  form completeness,2022-12-16 03:32:02.947,,Return application back to applicant
1959,Return application back to applicant,2022-12-16 04:17:32.506,,Receive updated application
1959,Receive updated application,2022-12-16 06:48:58.300,,Check  application  form completeness
1959,Check  application  form completeness,2022-12-16 07:51:04.855,,Return application back to applicant
1959,Return application back to applicant,2022-12-16 08:34:43.687,,Receive updated application
1959,Receive updated application,2022-12-16 08:44:21.766,,Check  application  form completeness
1959,Check  application  form completeness,2022-12-16 09:39:50.492,,Check credit history
1959,Check credit history,2022-12-16 09:53:29.915,,Appraise property
1959,Appraise property,2022-12-16 10:46:53.060,,Assess loan risk
1959,Assess loan risk,2022-12-16 11:56:33.045,,Assess eligibility
1959,Assess eligibility,2022-12-16 12:27:30.038,,Reject application
1969,start_event_Loan  application received,2022-12-28 18:46:24.238,,Check  application  form completeness
1969,Check  application  form completeness,2022-12-28 19:03:40.536,,Return application back to applicant
1969,Return application back to applicant,2022-12-28 19:39:44.375,,Receive updated application
1969,Receive updated application,2022-12-28 20:18:28.585,,Check  application  form completeness
1969,Check  application  form completeness,2022-12-29 00:15:43.521,,Return application back to applicant
1969,Return application back to applicant,2022-12-29 00:19:11.695,,Assess loan risk
1969,Assess loan risk,2022-12-29 00:19:11.695,True,Receive updated application
1969,Receive updated application,2022-12-29 00:32:37.137,,Check  application  form completeness
1969,Check  application  form completeness,2022-12-29 01:38:27.434,,Appraise property
1969,Appraise property,2022-12-29 02:53:45.377,,Check credit history
1969,Check credit history,2022-12-29 04:01:59.890,,end_event_Loan  application canceled
1969,end_event_Loan  application canceled,2022-12-29 04:01:59.890,True,Assess loan risk
1969,Assess loan risk,2022-12-29 04:09:22.865,,Assess eligibility
1969,Assess eligibility,2022-12-29 04:33:41.819,,Check if home insurance quote is requested
1969,Check if home insurance quote is requested,2022-12-29 05:56:52.572,,Send acceptance pack
1973,start_event_Loan  application received,2023-01-01 03:18:23.164,,Check  application  form completeness
1973,Check  application  form completeness,2023-01-01 04:06:39.677,,Return application back to applicant
1973,Return application back to applicant,2023-01-01 04:10:28.349,,Receive updated application
1973,Receive updated application,2023-01-01 04:26:16.214,,Check  application  form completeness
1973,Check  application  form completeness,2023-01-01 04:29:11.966,,Return application back to applicant
1973,Return application back to applicant,2023-01-01 04:59:19.738,,Receive updated application
1973,Receive updated application,2023-01-01 05:27:21.164,,Check  application  form completeness
1973,Check  application  form completeness,2023-01-01 05:51:20.066,,Return application back to applicant
1973,Return application back to applicant,2023-01-01 07:35:35.558,,Receive updated application
1973,Receive updated application,2023-01-01 09:50:29.095,,Check  application  form completeness
1973,Check  application  form completeness,2023-01-01 10:13:34.740,,Return application back to applicant
1973,Return application back to applicant,2023-01-01 10:32:33.888,,Receive updated application
1973,Receive updated application,2023-01-01 10:40:16.480,,Check  application  form completeness
1973,Check  application  form completeness,2023-01-01 11:04:39.633,,Check credit history
1973,Check credit history,2023-01-01 11:21:41.929,,Appraise property
1978,start_event_Loan  application received,2023-01-04 02:33:31.149,,Check  application  form completeness
1978,Check  application  form completeness,2023-01-04 04:18:32.172,,Return application back to applicant
1978,Return application back to applicant,2023-01-04 04:39:50.646,,Receive updated application
1978,Receive updated application,2023-01-04 05:48:00.403,,Check  application  form completeness
1978,Check  application  form completeness,2023-01-04 06:21:22.929,,Return application back to applicant
1978,Return application back to applicant,2023-01-04 07:10:48.621,,end_event_Loan  application canceled
1978,end_event_Loan  application canceled,2023-01-04 07:10:48.621,True,Receive updated application
1978,Receive updated application,2023-01-04 07:17:19.434,,Check  application  form completeness
1978,Check  application  form completeness,2023-01-04 08:03:38.789,,Return application back to applicant
1978,Return application back to applicant,2023-01-04 08:17:46.355,,Receive updated application
1978,Receive updated application,2023-01-04 09:37:47.604,,Check  application  form completeness
1978,Check  application  form completeness,2023-01-04 09:52:54.658,,Return application back to applicant
1978,Return application back to applicant,2023-01-04 11:49:55.389,,Receive updated application
1978,Receive updated application,2023-01-04 12:37:11.554,,Check  application  form completeness
1978,Check  application  form completeness,2023-01-04 12:39:35.046,,Check credit history
1990,start_event_Loan  application received,2023-01-16 18:45:54.080,,Check  application  form completeness
1990,Check  application  form completeness,2023-01-16 20:37:00.508,,Return application back to applicant
1990,Return application back to applicant,2023-01-16 21:09:59.715,,Receive updated application
1990,Receive updated application,2023-01-16 21:48:24.760,,Check  application  form completeness
1990,Check  application  form completeness,2023-01-16 21:53:35.227,,Return application back to applicant
1990,Return application back to applicant,2023-01-16 22:52:09.845,,Check  application  form completeness
1990,Check  application  form completeness,2023-01-16 22:52:09.845,True,Receive updated application
1990,Receive updated application,2023-01-16 23:25:22.428,,Assess eligibility
1990,Assess eligibility,2023-01-16 23:25:22.428,True,Check  application  form completeness
1990,Check  application  form completeness,2023-01-16 23:39:55.660,,Check credit history
1990,Check credit history,2023-01-17 01:09:27.581,,Appraise property
1990,Appraise property,2023-01-17 01:28:53.587,,Assess loan risk
1990,Assess loan risk,2023-01-17 04:48:12.739,,Assess eligibility
1990,Assess eligibility,2023-01-17 07:59:47.492,,Check if home insurance quote is requested
1990,Check if home insurance quote is requested,2023-01-17 08:14:05.183,,Check  application  form completeness
1995,start_event_Loan  application received,2023-01-21 16:21:25.961,,Check  application  form completeness
1995,Check  application  form completeness,2023-01-21 16:30:00.957,,Return application back to applicant
1995,Return application back to applicant,2023-01-21 16:34:07.684,,Receive updated application
1995,Receive updated application,2023-01-21 19:56:15.858,,Check  application  form completeness
1995,Check  application  form completeness,2023-01-21 19:57:41.181,,Return application back to applicant
1995,Return application back to applicant,2023-01-21 23:59:19.535,,Receive updated application
1995,Receive updated application,2023-01-22 00:32:31.128,,Check  application  form completeness
1995,Check  application  form completeness,2023-01-22 00:38:18.218,,Appraise property
1995,Appraise property,2023-01-22 01:09:54.544,,Receive updated application
1995,Receive updated application,2023-01-22 01:09:54.544,True,Send home insurance quote
1995,Send home insurance quote,2023-01-22 01:17:31.752,True,Check credit history
1995,Check credit history,2023-01-22 01:17:31.752,,Assess loan risk
1995,Assess loan risk,2023-01-22 03:45:07.566,,Assess eligibility
1995,Assess eligibility,2023-01-22 04:22:26.429,,Check if home insurance quote is requested
1995,Check if home insurance quote is requested,2023-01-22 05:10:32.181,,Send acceptance pack
1996,start_event_Loan  application received,2023-01-21 19:37:20.521,,Check  application  form completeness
1996,Check  application  form completeness,2023-01-21 20:26:08.233,,Return application back to applicant
1996,Return application back to applicant,2023-01-21 20:42:21.472,,Receive updated application
1996,Receive updated application,2023-01-21 20:48:12.213,,Check  application  form completeness
1996,Check  application  form completeness,2023-01-21 21:07:28.365,,end_event_Loan  application approved
1996,end_event_Loan  application approved,2023-01-21 21:07:28.365,True,Check credit history
1996,Check credit history,2023-01-21 23:29:37.359,,Assess loan risk
1996,Assess loan risk,2023-01-22 00:15:12.586,,Appraise property
1996,Appraise property,2023-01-22 00:36:16.984,,Assess eligibility
1996,Assess eligibility,2023-01-22 01:35:58.278,,Receive updated application
1996,Receive updated application,2023-01-22 01:35:58.278,True,Check if home insurance quote is requested
1996,Check if home insurance quote is requested,2023-01-22 03:34:25.658,,Send home insurance quote
1996,Send home insurance quote,2023-01-22 05:05:13.566,,Verify repayment agreement
1996,Verify repayment agreement,2023-01-22 05:18:01.548,,Cancel application
1996,Cancel application,2023-01-22 11:51:34.874,,Approve application
1997,Reject application,2023-01-22 12:31:31.525,True,start_event_Loan  application received
1997,start_event_Loan  application received,2023-01-24 19:02:40.563,,Send home insurance quote
1997,Send home insurance quote,2023-01-24 19:02:40.563,True,Check  application  form completeness
1997,Check  application  form completeness,2023-01-24 19:41:36.113,,Return application back to applicant
1997,Return application back to applicant,2023-01-24 20:27:28.835,,Receive updated application
1997,Receive updated application,2023-01-24 20:38:05.489,,Check  application  form completeness
1997,Check  application  form completeness,2023-01-24 21:03:29.662,,Return application back to applicant
1997,Return application back to applicant,2023-01-24 21:41:41.456,,Receive updated application
1997,Receive updated application,2023-01-24 22:43:22.273,,Check  application  form completeness
1997,Check  application  form completeness,2023-01-24 22:51:23.310,,Return application back to applicant
1997,Return application back to applicant,2023-01-24 23:50:24.853,,Receive updated application
1997,Receive updated application,2023-01-25 00:07:32.691,,Check  application  form completeness
1997,Check  application  form completeness,2023-01-25 01:21:10.228,,Return application back to applicant
1997,Return application back to applicant,2023-01-25 02:00:48.809,,Receive updated application
1997,Receive updated application,2023-01-25 03:01:56.016,,Check  application  form completeness
2001,start_event_Loan  application received,2023-01-27 09:00:14.206,,Cancel application
2001,Cancel application,2023-01-27 09:00:14.206,True,Check  application  form completeness
2001,Check  application  form completeness,2023-01-27 09:00:30.150,,Return application back to applicant
2001,Return application back to applicant,2023-01-27 09:09:01.015,,Receive updated application
2001,Receive updated application,2023-01-27 10:42:08.205,,Check  application  form completeness
2001,Check  application  form completeness,2023-01-27 11:02:09.054,,Return application back to applicant
2001,Return application back to applicant,2023-01-27 11:06:55.031,,Receive updated application
2001,Receive updated application,2023-01-27 14:03:48.427,,Check  application  form completeness
2001,Check  application  form completeness,2023-01-27 15:45:05.280,,Reject application
2001,Reject application,2023-01-27 17:05:28.504,True,Check credit history
2001,Check credit history,2023-01-27 17:05:28.504,,Assess loan risk
2001,Assess loan risk,2023-01-27 17:49:02.293,,Appraise property
2001,Appraise property,2023-01-27 19:15:37.006,,Assess eligibility
2001,Assess eligibility,2023-01-27 22:04:20.483,,Check if home insurance quote is requested
2001,Check if home insurance quote is requested,2023-01-27 23:19:16.999,,Send home insurance quote
2006,start_event_Loan  application received,2023-02-02 22:49:41.921,,Check  application  form completeness
2006,Check  application  form completeness,2023-02-03 01:35:02.308,,Return application back to applicant
2006,Return application back to applicant,2023-02-03 02:07:02.757,,Receive updated application
2006,Receive updated application,2023-02-03 03:10:44.934,,Check  application  form completeness
2006,Check  application  form completeness,2023-02-03 04:07:15.464,,Return application back to applicant
2006,Return application back to applicant,2023-02-03 04:26:15.412,,Receive updated application
2006,Receive updated application,2023-02-03 04:41:23.165,,Check  application  form completeness
2006,Check  application  form completeness,2023-02-03 06:07:59.329,,Appraise property
2006,Appraise property,2023-02-03 06:30:59.206,,start_event_Loan  application received
2006,start_event_Loan  application received,2023-02-03 06:30:59.206,True,Check credit history
2006,Check credit history,2023-02-03 07:07:11.200,,Assess loan risk
2006,Assess loan risk,2023-02-03 07:53:49.197,,Assess eligibility
2006,Assess eligibility,2023-02-03 08:39:11.893,,Check if home insurance quote is requested
2006,Check if home insurance quote is requested,2023-02-03 09:06:02.808,,Approve application
2006,Approve application,2023-02-03 09:06:02.808,True,Send home insurance quote
2010,start_event_Loan  application received,2023-02-11 04:39:26.751,,Check  application  form completeness
2010,Check  application  form completeness,2023-02-11 04:53:57.399,,Return application back to applicant
2010,Return application back to applicant,2023-02-11 05:13:07.443,,start_event_Loan  application received
2010,start_event_Loan  application received,2023-02-11 05:13:07.443,True,Receive updated application
2010,Receive updated application,2023-02-11 06:21:22.345,,Check  application  form completeness
2010,Check  application  form completeness,2023-02-11 08:07:24.285,,Check credit history
2010,Check credit history,2023-02-11 08:31:54.495,,Assess loan risk
2010,Assess loan risk,2023-02-11 10:20:36.390,,Appraise property
2010,Appraise property,2023-02-11 10:25:18.127,,start_event_Loan  application received
2010,start_event_Loan  application received,2023-02-11 10:25:18.127,True,Assess eligibility
2010,Assess eligibility,2023-02-11 11:31:04.589,,Check if home insurance quote is requested
2010,Check if home insurance quote is requested,2023-02-11 11:47:24.442,,Send home insurance quote
2010,Send home insurance quote,2023-02-11 12:57:07.732,,Verify repayment agreement
2010,Verify repayment agreement,2023-02-11 13:47:20.309,,Cancel application
2010,Cancel application,2023-02-11 15:03:19.093,,end_event_Loan  application canceled
2020,start_event_Loan  application received,2023-02-19 04:37:15.819,,Check  application  form completeness
2020,Check  application  form completeness,2023-02-19 05:22:04.671,,Return application back to applicant
2020,Return application back to applicant,2023-02-19 08:06:22.900,,Verify repayment agreement
2020,Verify repayment agreement,2023-02-19 08:06:22.900,True,Receive updated application
2020,Receive updated application,2023-02-19 09:06:55.470,,Check  application  form completeness
2020,Check  application  form completeness,2023-02-19 10:34:42.567,,Return application back to applicant
2020,Return application back to applicant,2023-02-19 12:08:53.262,,Receive updated application
2020,Receive updated application,2023-02-19 12:14:37.237,,Send acceptance pack
2020,Send acceptance pack,2023-02-19 15:16:48.517,True,Check  application  form completeness
2020,Check  application  form completeness,2023-02-19 15:16:48.517,,Check credit history
2020,Check credit history,2023-02-19 15:20:59.446,,Appraise property
2020,Appraise property,2023-02-19 15:31:12.742,,Assess loan risk
2020,Assess loan risk,2023-02-19 17:33:35.017,,Assess eligibility
2020,Assess eligibility,2023-02-19 19:01:05.080,,Check if home insurance quote is requested
2020,Check if home insurance quote is requested,2023-02-19 19:17:49.629,,Send acceptance pack
2025,start_event_Loan  application received,2023-02-21 01:59:31.741,,Check  application  form completeness
2025,Check  application  form completeness,2023-02-21 02:25:20.702,,Return application back to applicant
2025,Return application back to applicant,2023-02-21 02:45:09.854,,Receive updated application
2025,Receive updated application,2023-02-21 02:47:11.497,,end_event_Loan  application approved
2025,end_event_Loan  application approved,2023-02-21 02:47:11.497,True,Check  application  form completeness
2025,Check  application  form completeness,2023-02-21 03:34:17.631,,Appraise property
2025,Appraise property,2023-02-21 05:26:25.728,,end_event_Loan application rejected
2025,end_event_Loan application rejected,2023-02-21 06:50:55.706,True,Check credit history
2025,Check credit history,2023-02-21 07:50:01.017,,Assess loan risk
2025,Assess loan risk,2023-02-21 07:51:07.973,,Assess eligibility
2025,Assess eligibility,2023-02-21 09:20:46.386,,Check if home insurance quote is requested
2025,Check if home insurance quote is requested,2023-02-21 09:38:24.747,,Send home insurance quote
2025,Send home insurance quote,2023-02-21 09:45:12.507,,Verify repayment agreement
2025,Verify repayment agreement,2023-02-21 10:29:39.362,,Cancel application
2025,Cancel application,2023-02-21 12:00:32.443,,end_event_Loan  application canceled
2026,start_event_Loan  application received,2023-02-21 18:27:16.143,,Check  application  form completeness
2026,Check  application  form completeness,2023-02-21 19:23:15.118,,Return application back to applicant
2026,Return application back to applicant,2023-02-21 19:38:54.487,,Receive updated application
2026,Receive updated application,2023-02-21 20:23:09.328,,Check  application  form completeness
2026,Check  application  form completeness,2023-02-21 21:09:48.829,,Appraise property
2026,Appraise property,2023-02-21 21:33:36.011,,Check credit history
2026,Check credit history,2023-02-21 22:53:39.151,,Assess loan risk
2026,Assess loan risk,2023-02-22 02:09:33.387,,Assess eligibility
2026,Assess eligibility,2023-02-22 02:21:22.791,,Send home insurance quote
2026,Send home insurance quote,2023-02-22 02:21:22.791,True,Check if home insurance quote is requested
2026,Check if home insurance quote is requested,2023-02-22 03:32:44.044,,Send home insurance quote
2026,Send home insurance quote,2023-02-22 04:30:30.124,,Return application back to applicant
2026,Return application back to applicant,2023-02-22 04:30:30.124,True,Verify repayment agreement
2026,Verify repayment agreement,2023-02-22 06:22:51.480,,Cancel application
2026,Cancel application,2023-02-22 06:35:55.245,,end_event_Loan  application canceled
2032,Check credit history,2023-02-28 11:54:37.283,True,start_event_Loan  application received
2032,start_event_Loan  application received,2023-03-01 22:59:47.572,,Check  application  form completeness
2032,Check  application  form completeness,2023-03-01 23:53:51.074,,Return application back to applicant
2032,Return application back to applicant,2023-03-01 23:54:12.968,,Receive updated application
2032,Receive updated application,2023-03-02 01:09:02.208,,Check  application  form completeness
2032,Check  application  form completeness,2023-03-02 01:42:10.502,,Return application back to applicant
2032,Return application back to applicant,2023-03-02 03:19:27.605,,Receive updated application
2032,Receive updated application,2023-03-02 05:38:45.986,,Check  application  form completeness
2032,Check  application  form completeness,2023-03-02 05:42:18.665,,Return application back to applicant
2032,Return application back to applicant,2023-03-02 06:04:29.318,,Receive updated application
2032,Receive updated application,2023-03-02 06:44:00.643,,Check  application  form completeness
2032,Check  application  form completeness,2023-03-02 08:04:03.097,,Appraise property
2032,Appraise property,2023-03-02 08:39:20.069,,Check credit history
2032,Check credit history,2023-03-02 08:44:53.573,,end_event_Loan  application approved
2032,end_event_Loan  application approved,2023-03-02 08:44:53.573,True,Assess loan risk
2033,start_event_Loan  application received,2023-03-02 19:21:13.773,,Check  application  form completeness
2033,Check  application  form completeness,2023-03-02 20:41:33.127,,Return application back to applicant
2033,Return application back to applicant,2023-03-02 20:42:16.817,,Receive updated application
2033,Receive updated application,2023-03-02 21:35:11.711,,Check  application  form completeness
2033,Check  application  form completeness,2023-03-03 00:14:37.121,,Appraise property
2033,Appraise property,2023-03-03 00:38:01.873,,Check credit history
2033,Check credit history,2023-03-03 00:39:01.893,,Assess loan risk
2033,Assess loan risk,2023-03-03 02:55:46.568,,Assess eligibility
2033,Assess eligibility,2023-03-03 03:20:29.958,,Receive updated application
2033,Receive updated application,2023-03-03 03:20:29.958,True,Check if home insurance quote is requested
2033,Check if home insurance quote is requested,2023-03-03 06:26:35.111,,Send acceptance pack
2033,Send acceptance pack,2023-03-03 07:07:40.322,,Receive updated application
2033,Receive updated application,2023-03-03 07:07:40.322,True,Verify repayment agreement
2033,Verify repayment agreement,2023-03-03 07:14:55.621,,Cancel application
2033,Cancel application,2023-03-03 08:50:01.871,,end_event_Loan  application canceled
2034,start_event_Loan  application received,2023-03-03 01:24:21.026,,Check  application  form completeness
2034,Check  application  form completeness,2023-03-03 02:09:13.490,,Return application back to applicant
