caseid,activity,ts,noise
173,Appraise property,2018-02-26 12:40:26.030,
174,Appraise property,2018-02-26 13:15:15.645,True
174,start_event_Loan  application received,2018-02-27 09:29:39.060,
174,Check  application  form completeness,2018-02-27 09:42:15.983,
174,Check credit history,2018-02-27 12:38:05.956,
174,Assess loan risk,2018-02-27 12:38:13.980,
174,Appraise property,2018-02-27 12:53:18.494,
175,start_event_Loan  application received,2018-02-27 09:43:34.960,
175,end_event_Loan application rejected,2018-02-27 09:43:34.960,True
175,Check  application  form completeness,2018-02-27 10:17:04.485,
175,Appraise property,2018-02-27 10:17:58.309,
175,Check credit history,2018-02-27 10:41:59.215,
175,Assess loan risk,2018-02-27 12:51:07.695,
176,start_event_Loan  application received,2018-02-28 21:27:35.947,
176,Check  application  form completeness,2018-02-28 21:55:33.916,
176,Return application back to applicant,2018-02-28 23:44:20.862,
176,Receive updated application,2018-03-01 00:01:01.640,
176,Check  application  form completeness,2018-03-01 01:29:35.938,
176,Send home insurance quote,2018-03-01 01:29:35.938,True
177,start_event_Loan  application received,2018-03-05 22:54:55.423,
177,Check  application  form completeness,2018-03-06 01:01:31.480,
177,Return application back to applicant,2018-03-06 01:13:15.378,
177,Receive updated application,2018-03-06 01:33:40.422,
177,Check  application  form completeness,2018-03-06 01:50:44.130,
177,Check credit history,2018-03-06 03:51:42.348,
178,start_event_Loan  application received,2018-03-06 03:19:34.595,
178,Check  application  form completeness,2018-03-06 04:31:39.102,
178,Return application back to applicant,2018-03-06 07:18:50.835,
178,Receive updated application,2018-03-06 11:17:33.768,
178,Check  application  form completeness,2018-03-06 11:27:59.874,
178,Appraise property,2018-03-06 12:17:10.634,
179,start_event_Loan  application received,2018-03-06 12:25:29.503,
179,Check  application  form completeness,2018-03-06 12:26:05.586,
179,Check credit history,2018-03-06 12:56:45.562,
179,Appraise property,2018-03-06 15:02:33.171,
179,Assess loan risk,2018-03-06 15:16:16.048,
179,Assess eligibility,2018-03-06 15:45:56.037,
180,start_event_Loan  application received,2018-03-06 21:20:05.553,
180,Check  application  form completeness,2018-03-07 00:12:12.645,
180,Check credit history,2018-03-07 01:13:24.818,
180,Assess loan risk,2018-03-07 01:14:55.655,
180,Receive updated application,2018-03-07 01:14:55.655,True
180,Appraise property,2018-03-07 04:20:34.615,
181,start_event_Loan  application received,2018-03-07 02:47:43.915,
181,Check  application  form completeness,2018-03-07 03:09:58.106,
181,Appraise property,2018-03-07 03:22:30.218,
181,Check credit history,2018-03-07 04:42:32.631,
181,Assess loan risk,2018-03-07 05:30:06.192,
181,Assess eligibility,2018-03-07 06:17:28.529,
182,start_event_Loan  application received,2018-03-07 15:14:37.135,
182,Check  application  form completeness,2018-03-07 20:54:54.773,
182,Return application back to applicant,2018-03-07 21:50:18.931,
182,end_event_Loan application rejected,2018-03-07 21:50:18.931,True
182,Receive updated application,2018-03-07 22:32:54.468,
182,Check  application  form completeness,2018-03-07 23:20:12.368,
183,start_event_Loan  application received,2018-03-10 11:14:46.800,
183,Check  application  form completeness,2018-03-10 11:57:56.427,
183,Check  application  form completeness,2018-03-10 11:57:56.427,True
183,Check credit history,2018-03-10 12:15:54.373,
183,Assess loan risk,2018-03-10 12:58:17.202,
183,Appraise property,2018-03-10 13:13:27.953,
184,start_event_Loan  application received,2018-03-11 10:25:08.963,
184,Check  application  form completeness,2018-03-11 10:40:48.089,
184,Return application back to applicant,2018-03-11 11:43:44.450,
184,Receive updated application,2018-03-11 12:38:53.507,
184,Check  application  form completeness,2018-03-11 13:24:35.645,
184,Return application back to applicant,2018-03-11 15:57:20.708,
185,start_event_Loan  application received,2018-03-11 12:31:52.456,
185,Check  application  form completeness,2018-03-11 12:53:47.306,
185,Return application back to applicant,2018-03-11 14:01:49.058,
185,Receive updated application,2018-03-11 15:54:47.306,
185,Assess eligibility,2018-03-11 15:54:47.306,True
185,Check  application  form completeness,2018-03-11 16:33:38.499,
186,start_event_Loan  application received,2018-03-12 11:51:29.972,
186,Check  application  form completeness,2018-03-12 13:11:37.535,
186,Appraise property,2018-03-12 13:16:00.567,
186,Check credit history,2018-03-12 13:53:15.101,
186,Assess loan risk,2018-03-12 15:05:35.629,
186,Assess eligibility,2018-03-12 15:31:37.998,
187,Assess loan risk,2018-03-12 19:24:32.650,True
187,start_event_Loan  application received,2018-03-13 00:14:43.570,
187,Check  application  form completeness,2018-03-13 02:45:20.400,
187,Return application back to applicant,2018-03-13 04:58:03.707,
187,Receive updated application,2018-03-13 06:08:07.459,
187,Check  application  form completeness,2018-03-13 07:56:43.357,
188,start_event_Loan  application received,2018-03-13 09:20:45.351,
188,Check  application  form completeness,2018-03-13 10:03:55.138,
188,Return application back to applicant,2018-03-13 10:06:00.633,
188,Receive updated application,2018-03-13 10:39:50.340,
188,Check  application  form completeness,2018-03-13 11:14:29.128,
188,Return application back to applicant,2018-03-13 11:31:39.642,
189,start_event_Loan  application received,2018-03-13 10:53:45.007,
189,Check  application  form completeness,2018-03-13 12:07:48.696,
189,start_event_Loan  application received,2018-03-13 12:07:48.696,True
189,Return application back to applicant,2018-03-13 12:21:37.826,
189,Receive updated application,2018-03-13 13:32:10.002,
189,Check  application  form completeness,2018-03-13 17:22:55.206,
190,Return application back to applicant,2018-03-15 06:17:25.844,True
190,start_event_Loan  application received,2018-03-14 17:45:30.919,
190,Verify repayment agreement,2018-03-14 17:45:30.919,True
190,Check  application  form completeness,2018-03-14 18:10:17.785,
190,start_event_Loan  application received,2018-03-14 18:10:17.785,True
190,Return application back to applicant,2018-03-14 18:37:47.046,
191,start_event_Loan  application received,2018-03-18 12:40:22.581,
191,Check  application  form completeness,2018-03-18 13:45:58.726,
191,Check credit history,2018-03-18 13:55:56.475,
191,Appraise property,2018-03-18 14:42:43.410,
191,Assess loan risk,2018-03-18 15:33:13.001,
191,Assess eligibility,2018-03-18 16:55:44.506,
192,start_event_Loan  application received,2018-03-20 07:54:10.777,
192,Check  application  form completeness,2018-03-20 08:17:49.317,
192,Check credit history,2018-03-20 09:14:17.013,
192,Assess loan risk,2018-03-20 10:20:19.657,
192,Appraise property,2018-03-20 10:21:11.483,
192,Assess eligibility,2018-03-20 11:26:59.023,
193,start_event_Loan  application received,2018-03-21 07:30:34.722,
193,Return application back to applicant,2018-03-21 07:30:34.722,True
193,Check  application  form completeness,2018-03-21 07:42:16.231,
193,Check credit history,2018-03-21 08:17:15.485,
193,Assess loan risk,2018-03-21 08:42:53.875,
193,Appraise property,2018-03-21 08:58:37.980,
194,start_event_Loan  application received,2018-03-21 10:50:44.875,
194,Check  application  form completeness,2018-03-21 13:00:32.490,
194,start_event_Loan  application received,2018-03-21 13:00:32.490,True
194,Return application back to applicant,2018-03-21 13:54:55.544,
194,Receive updated application,2018-03-21 14:26:10.536,
194,Check  application  form completeness,2018-03-21 14:41:09.308,
195,start_event_Loan  application received,2018-03-23 20:34:08.853,
195,Check  application  form completeness,2018-03-23 21:54:31.949,
195,Return application back to applicant,2018-03-23 22:20:59.788,
195,Receive updated application,2018-03-23 23:00:47.898,
195,Check  application  form completeness,2018-03-24 00:22:21.892,
195,Return application back to applicant,2018-03-24 00:58:40.767,
196,start_event_Loan  application received,2018-03-25 11:00:31.816,
196,Assess eligibility,2018-03-25 11:00:31.816,True
196,Check  application  form completeness,2018-03-25 11:29:50.507,
196,Return application back to applicant,2018-03-25 11:43:18.727,
196,Receive updated application,2018-03-25 11:53:45.217,
196,Check  application  form completeness,2018-03-25 13:25:53.252,
197,start_event_Loan  application received,2018-03-25 13:44:25.254,
197,Check  application  form completeness,2018-03-25 14:04:23.814,
197,Check credit history,2018-03-25 14:55:10.940,
197,Assess loan risk,2018-03-25 16:10:43.261,
197,Appraise property,2018-03-25 18:54:04.475,
197,Assess eligibility,2018-03-25 19:07:48.199,
198,start_event_Loan  application received,2018-03-29 09:59:57.486,
198,Check  application  form completeness,2018-03-29 10:45:18.609,
198,Appraise property,2018-03-29 10:53:22.602,
198,Check credit history,2018-03-29 13:25:22.662,
198,Assess loan risk,2018-03-29 13:29:35.777,
198,Assess eligibility,2018-03-29 14:58:40.595,
199,start_event_Loan  application received,2018-03-29 20:43:45.663,
199,Check  application  form completeness,2018-03-29 21:12:44.327,
199,Check  application  form completeness,2018-03-29 21:12:44.327,True
199,Check credit history,2018-03-29 22:03:02.970,
199,Assess loan risk,2018-03-29 22:03:47.223,
199,Appraise property,2018-03-29 22:09:59.703,
200,start_event_Loan  application received,2018-03-30 04:41:41.860,
200,Check  application  form completeness,2018-03-30 07:32:50.769,
200,Return application back to applicant,2018-03-30 07:49:35.837,
200,Receive updated application,2018-03-30 10:24:33.395,
200,Check  application  form completeness,2018-03-30 10:31:45.214,
200,Return application back to applicant,2018-03-30 11:21:34.791,
201,start_event_Loan  application received,2018-03-30 15:09:09.319,
201,Check  application  form completeness,2018-03-30 15:31:33.804,
201,start_event_Loan  application received,2018-03-30 15:31:33.804,True
201,Check credit history,2018-03-30 15:33:15.395,
201,Assess loan risk,2018-03-30 16:18:35.198,
201,Appraise property,2018-03-30 16:35:33.577,
202,start_event_Loan  application received,2018-04-01 20:21:54.503,
202,Check  application  form completeness,2018-04-01 20:32:27.195,
202,Return application back to applicant,2018-04-01 22:40:47.011,
202,Receive updated application,2018-04-01 23:22:32.410,
202,Check  application  form completeness,2018-04-01 23:37:47.968,
202,Appraise property,2018-04-01 23:49:03.524,
203,start_event_Loan  application received,2018-04-02 02:14:12.289,
203,Check if home insurance quote is requested,2018-04-02 02:14:12.289,True
203,Check  application  form completeness,2018-04-02 05:46:49.888,
203,Appraise property,2018-04-02 06:09:37.461,
203,Receive updated application,2018-04-02 06:09:37.461,True
203,Check credit history,2018-04-02 08:14:51.642,
204,start_event_Loan  application received,2018-04-02 10:15:41.356,
204,Check  application  form completeness,2018-04-02 13:55:16.945,
204,Check credit history,2018-04-02 14:39:33.638,
204,Receive updated application,2018-04-02 14:39:33.638,True
204,Assess loan risk,2018-04-02 15:36:35.158,
204,Appraise property,2018-04-02 15:38:57.810,
205,start_event_Loan  application received,2018-04-04 09:00:21.958,
205,Check  application  form completeness,2018-04-04 12:23:27.050,
205,Appraise property,2018-04-04 12:28:53.871,
205,Check credit history,2018-04-04 12:53:10.953,
205,Assess loan risk,2018-04-04 14:17:38.831,
205,Assess eligibility,2018-04-04 14:25:52.320,
206,start_event_Loan  application received,2018-04-06 01:59:54.845,
206,Check  application  form completeness,2018-04-06 02:11:06.407,
206,Return application back to applicant,2018-04-06 03:15:54.926,
206,Appraise property,2018-04-06 03:15:54.926,True
206,Receive updated application,2018-04-06 03:35:41.243,
206,Check  application  form completeness,2018-04-06 05:39:10.735,
207,start_event_Loan  application received,2018-04-06 15:47:47.128,
207,Check  application  form completeness,2018-04-06 16:56:59.277,
207,Return application back to applicant,2018-04-06 16:58:07.717,
207,Receive updated application,2018-04-06 20:20:29.428,
207,Check  application  form completeness,2018-04-06 20:41:27.385,
207,Check credit history,2018-04-06 21:29:31.217,
208,start_event_Loan  application received,2018-04-09 19:17:45.265,
208,Check  application  form completeness,2018-04-09 21:05:40.636,
208,Return application back to applicant,2018-04-09 21:52:33.249,
208,Receive updated application,2018-04-09 23:14:28.609,
208,Check  application  form completeness,2018-04-09 23:47:17.351,
208,Appraise property,2018-04-10 03:31:07.150,
209,start_event_Loan  application received,2018-04-10 20:14:36.022,
209,end_event_Loan  application canceled,2018-04-10 20:14:36.022,True
209,Check  application  form completeness,2018-04-10 20:39:00.170,
209,Verify repayment agreement,2018-04-10 20:39:00.170,True
209,Appraise property,2018-04-10 20:56:23.192,
209,Check credit history,2018-04-10 22:44:10.887,
210,start_event_Loan  application received,2018-04-11 16:45:21.613,
210,Check  application  form completeness,2018-04-11 17:05:38.609,
210,Check credit history,2018-04-11 18:00:01.829,
210,Assess loan risk,2018-04-11 18:20:46.850,
210,start_event_Loan  application received,2018-04-11 18:20:46.850,True
210,Appraise property,2018-04-11 19:18:52.920,
211,end_event_Loan application rejected,2018-04-11 22:06:48.606,True
211,start_event_Loan  application received,2018-04-12 16:18:04.955,
211,Check  application  form completeness,2018-04-12 17:08:22.841,
211,Check credit history,2018-04-12 17:23:00.051,
211,Assess loan risk,2018-04-12 17:43:59.576,
211,Appraise property,2018-04-12 18:43:12.978,
212,start_event_Loan  application received,2018-04-14 05:58:44.858,
212,Check  application  form completeness,2018-04-14 06:42:27.439,
212,Appraise property,2018-04-14 08:23:35.548,
212,Check credit history,2018-04-14 08:36:20.044,
212,Assess loan risk,2018-04-14 09:31:57.816,
212,Assess eligibility,2018-04-14 09:44:44.235,
213,start_event_Loan  application received,2018-04-14 12:41:57.715,
213,Check  application  form completeness,2018-04-14 13:43:42.531,
213,Return application back to applicant,2018-04-14 14:09:34.595,
213,Receive updated application,2018-04-14 17:26:59.591,
213,Check  application  form completeness,2018-04-14 17:40:51.373,
213,Return application back to applicant,2018-04-14 17:45:51.509,
214,start_event_Loan  application received,2018-04-14 19:14:45.216,
214,Check  application  form completeness,2018-04-14 19:58:06.334,
214,Return application back to applicant,2018-04-14 20:26:53.443,
214,Receive updated application,2018-04-14 21:03:51.180,
214,Check  application  form completeness,2018-04-14 21:58:11.229,
214,Return application back to applicant,2018-04-14 23:12:33.707,
215,start_event_Loan  application received,2018-04-14 23:30:36.953,
215,Check  application  form completeness,2018-04-15 00:57:59.434,
215,Return application back to applicant,2018-04-15 01:39:57.278,
215,Receive updated application,2018-04-15 02:40:20.071,
215,Check  application  form completeness,2018-04-15 02:51:41.321,
215,Return application back to applicant,2018-04-15 03:07:54.855,
216,Assess eligibility,2018-04-15 10:12:18.361,True
216,start_event_Loan  application received,2018-04-15 16:49:49.976,
216,Check  application  form completeness,2018-04-15 17:37:01.639,
216,Return application back to applicant,2018-04-15 17:38:57.376,
216,Receive updated application,2018-04-15 18:13:05.300,
216,Check  application  form completeness,2018-04-15 18:14:36.375,
217,start_event_Loan  application received,2018-04-16 02:49:19.742,
217,Check  application  form completeness,2018-04-16 02:54:31.068,
217,Return application back to applicant,2018-04-16 03:15:25.181,
217,Receive updated application,2018-04-16 03:38:47.835,
217,Check  application  form completeness,2018-04-16 03:58:22.569,
217,start_event_Loan  application received,2018-04-16 03:58:22.569,True
218,Appraise property,2018-04-16 12:46:24.150,True
218,start_event_Loan  application received,2018-04-16 07:59:39.407,
218,Check  application  form completeness,2018-04-16 09:17:59.091,
218,Appraise property,2018-04-16 09:33:27.641,
218,Check credit history,2018-04-16 09:46:21.958,
218,Assess loan risk,2018-04-16 11:52:08.127,
219,start_event_Loan  application received,2018-04-16 13:31:18.215,
219,Approve application,2018-04-16 13:31:18.215,True
219,Check  application  form completeness,2018-04-16 13:47:55.109,
219,Appraise property,2018-04-16 13:53:40.441,
219,Check credit history,2018-04-16 15:49:49.367,
219,Cancel application,2018-04-16 15:49:49.367,True
220,start_event_Loan  application received,2018-04-19 16:01:40.854,
220,Check  application  form completeness,2018-04-19 17:19:09.653,
220,Return application back to applicant,2018-04-19 18:08:25.635,
220,Receive updated application,2018-04-19 21:50:32.659,
220,Check  application  form completeness,2018-04-19 22:56:15.966,
220,Return application back to applicant,2018-04-20 01:12:30.091,
221,start_event_Loan  application received,2018-04-20 03:55:06.748,
221,Check  application  form completeness,2018-04-20 07:15:57.362,
221,Return application back to applicant,2018-04-20 11:01:14.089,
221,Receive updated application,2018-04-20 11:23:03.660,
221,Check  application  form completeness,2018-04-20 12:19:15.907,
221,Appraise property,2018-04-20 14:17:04.834,
222,start_event_Loan  application received,2018-04-21 03:52:24.394,
222,Check  application  form completeness,2018-04-21 05:17:52.914,
222,Check credit history,2018-04-21 06:34:37.838,
222,Assess loan risk,2018-04-21 08:47:01.800,
222,Appraise property,2018-04-21 11:35:48.364,
222,Assess eligibility,2018-04-21 11:42:24.425,
223,start_event_Loan  application received,2018-04-21 07:07:16.967,
223,Check  application  form completeness,2018-04-21 07:50:39.342,
223,Check credit history,2018-04-21 08:15:12.035,
223,Assess loan risk,2018-04-21 10:25:48.823,
223,Appraise property,2018-04-21 10:49:38.228,
223,Assess eligibility,2018-04-21 10:51:01.118,
224,start_event_Loan  application received,2018-04-21 22:08:16.655,
224,Check  application  form completeness,2018-04-21 22:32:34.994,
224,Return application back to applicant,2018-04-21 23:57:07.870,
224,Receive updated application,2018-04-22 00:02:03.502,
224,Check  application  form completeness,2018-04-22 00:23:39.085,
224,Return application back to applicant,2018-04-22 01:02:43.821,
225,start_event_Loan  application received,2018-04-23 08:20:26.289,
225,Check  application  form completeness,2018-04-23 10:58:21.583,
225,Appraise property,2018-04-23 12:14:54.966,
225,Check credit history,2018-04-23 13:23:06.829,
225,Assess loan risk,2018-04-23 15:19:13.698,
225,Assess eligibility,2018-04-23 15:42:23.951,
226,start_event_Loan  application received,2018-04-23 19:52:33.905,
226,Check  application  form completeness,2018-04-23 20:15:58.994,
226,Return application back to applicant,2018-04-23 20:54:42.104,
226,Receive updated application,2018-04-23 20:56:19.271,
226,Check  application  form completeness,2018-04-23 21:07:42.187,
226,Return application back to applicant,2018-04-23 21:14:39.341,
227,start_event_Loan  application received,2018-04-25 14:15:13.015,
227,Check  application  form completeness,2018-04-25 15:49:29.738,
227,Appraise property,2018-04-25 16:37:09.925,
227,Check credit history,2018-04-25 16:50:07.725,
227,Assess loan risk,2018-04-25 17:57:44.377,
227,Assess eligibility,2018-04-25 18:26:14.773,
228,start_event_Loan  application received,2018-04-25 19:36:27.336,
228,Check  application  form completeness,2018-04-25 20:29:25.463,
228,Return application back to applicant,2018-04-25 22:35:34.103,
228,Receive updated application,2018-04-26 00:41:44.030,
228,Check  application  form completeness,2018-04-26 01:24:53.012,
228,Return application back to applicant,2018-04-26 04:37:09.547,
229,start_event_Loan  application received,2018-04-27 06:17:31.703,
229,Check  application  form completeness,2018-04-27 06:37:16.850,
229,Return application back to applicant,2018-04-27 08:14:55.239,
229,Receive updated application,2018-04-27 08:34:50.165,
229,Check  application  form completeness,2018-04-27 09:02:08.452,
229,Return application back to applicant,2018-04-27 09:11:27.193,
230,start_event_Loan  application received,2018-04-30 01:48:25.724,
230,Check  application  form completeness,2018-04-30 02:35:03.270,
230,Return application back to applicant,2018-04-30 05:05:38.760,
230,Receive updated application,2018-04-30 05:34:35.265,
230,Check  application  form completeness,2018-04-30 05:37:38.014,
230,Appraise property,2018-04-30 06:12:52.655,
231,start_event_Loan  application received,2018-04-30 15:29:51.584,
231,Check  application  form completeness,2018-04-30 17:45:00.192,
231,Appraise property,2018-04-30 18:00:36.917,
231,Check credit history,2018-04-30 18:55:52.286,
231,Assess loan risk,2018-04-30 19:49:04.152,
231,Assess eligibility,2018-04-30 20:17:31.707,
232,start_event_Loan  application received,2018-04-30 16:14:53.417,
232,Check  application  form completeness,2018-04-30 17:22:19.237,
232,Return application back to applicant,2018-04-30 18:33:30.773,
232,Receive updated application,2018-04-30 19:11:06.815,
232,Return application back to applicant,2018-04-30 19:11:06.815,True
232,Check  application  form completeness,2018-04-30 19:59:52.881,
233,start_event_Loan  application received,2018-04-30 18:05:50.355,
233,Check  application  form completeness,2018-04-30 19:50:51.220,
233,Return application back to applicant,2018-04-30 21:21:56.859,
233,Receive updated application,2018-04-30 21:34:27.858,
233,Check  application  form completeness,2018-04-30 21:58:00.823,
233,Check credit history,2018-04-30 22:21:51.890,
234,start_event_Loan  application received,2018-05-01 13:53:21.409,
234,Check  application  form completeness,2018-05-01 15:26:32.616,
234,Return application back to applicant,2018-05-01 15:29:57.828,
234,Receive updated application,2018-05-01 15:55:28.902,
234,Check  application  form completeness,2018-05-01 16:48:37.592,
234,Return application back to applicant,2018-05-01 18:47:11.433,
235,start_event_Loan  application received,2018-05-02 19:49:57.675,
235,Check  application  form completeness,2018-05-02 19:58:19.580,
235,Check credit history,2018-05-02 21:01:53.062,
235,Assess loan risk,2018-05-02 21:21:24.707,
235,Appraise property,2018-05-02 21:28:18.184,
235,Assess eligibility,2018-05-02 23:10:47.379,
236,start_event_Loan  application received,2018-05-03 05:13:48.116,
236,Check  application  form completeness,2018-05-03 05:26:18.403,
236,Return application back to applicant,2018-05-03 05:31:05.752,
236,Receive updated application,2018-05-03 05:32:40.113,
236,Check  application  form completeness,2018-05-03 05:39:03.764,
236,Return application back to applicant,2018-05-03 07:27:41.896,
237,end_event_Loan  application canceled,2018-05-03 17:09:35.842,True
237,start_event_Loan  application received,2018-05-07 22:10:17.712,
237,Check  application  form completeness,2018-05-07 22:24:37.759,
237,Return application back to applicant,2018-05-07 22:57:25.691,
237,Receive updated application,2018-05-08 01:42:23.153,
237,Check  application  form completeness,2018-05-08 02:43:15.813,
238,start_event_Loan  application received,2018-05-08 05:26:12.119,
238,Check  application  form completeness,2018-05-08 05:36:55.259,
238,Appraise property,2018-05-08 06:05:16.744,
238,Check credit history,2018-05-08 06:27:05.781,
238,Assess loan risk,2018-05-08 07:47:42.862,
238,Assess eligibility,2018-05-08 08:01:06.986,
239,start_event_Loan  application received,2018-05-08 14:01:57.207,
239,Check  application  form completeness,2018-05-08 18:00:45.936,
239,Appraise property,2018-05-08 18:41:11.710,
239,Check credit history,2018-05-08 19:16:49.520,
239,Assess loan risk,2018-05-08 20:11:31.181,
239,Assess eligibility,2018-05-08 21:54:30.123,
240,start_event_Loan  application received,2018-05-09 09:28:33.502,
240,end_event_Loan  application approved,2018-05-09 09:28:33.502,True
240,Check  application  form completeness,2018-05-09 10:35:10.948,
240,Appraise property,2018-05-09 11:02:12.070,
240,start_event_Loan  application received,2018-05-09 11:02:12.070,True
240,Check credit history,2018-05-09 11:28:12.064,
241,start_event_Loan  application received,2018-05-11 06:15:36.167,
241,Check  application  form completeness,2018-05-11 07:26:20.595,
241,Reject application,2018-05-11 07:26:20.595,True
241,Check credit history,2018-05-11 08:29:38.269,
241,end_event_Loan  application canceled,2018-05-11 08:29:38.269,True
241,Appraise property,2018-05-11 08:30:53.996,
242,start_event_Loan  application received,2018-05-14 13:51:38.304,
242,Check  application  form completeness,2018-05-14 14:14:04.584,
242,end_event_Loan application rejected,2018-05-14 14:14:04.584,True
242,Check credit history,2018-05-14 14:15:03.430,
242,Appraise property,2018-05-14 14:20:05.903,
242,Assess loan risk,2018-05-14 15:41:47.254,
243,start_event_Loan  application received,2018-05-16 10:52:21.445,
243,Check  application  form completeness,2018-05-16 11:19:34.272,
243,Return application back to applicant,2018-05-16 11:32:17.790,
243,Receive updated application,2018-05-16 12:20:43.462,
243,Check  application  form completeness,2018-05-16 12:41:52.783,
243,Appraise property,2018-05-16 14:09:13.233,
244,Check  application  form completeness,2018-05-16 18:37:32.662,True
244,start_event_Loan  application received,2018-05-16 22:32:04.049,
244,Check  application  form completeness,2018-05-16 23:00:29.269,
244,Return application back to applicant,2018-05-16 23:20:48.426,
244,Send home insurance quote,2018-05-16 23:20:48.426,True
244,Receive updated application,2018-05-17 03:59:24.397,
245,start_event_Loan  application received,2018-05-17 03:18:17.231,
245,Send home insurance quote,2018-05-17 03:18:17.231,True
245,Check  application  form completeness,2018-05-17 05:00:48.830,
245,Return application back to applicant,2018-05-17 06:21:46.773,
245,Receive updated application,2018-05-17 06:47:02.106,
245,Check  application  form completeness,2018-05-17 06:48:20.654,
246,start_event_Loan  application received,2018-05-18 18:48:48.769,
246,Check  application  form completeness,2018-05-18 19:13:21.276,
246,Return application back to applicant,2018-05-18 19:44:18.602,
246,Appraise property,2018-05-18 19:44:18.602,True
246,Receive updated application,2018-05-18 19:53:32.160,
246,Check  application  form completeness,2018-05-18 20:23:31.255,
247,start_event_Loan  application received,2018-05-18 23:51:33.576,
247,Check  application  form completeness,2018-05-19 00:45:13.237,
247,Assess eligibility,2018-05-19 00:45:13.237,True
247,Return application back to applicant,2018-05-19 01:03:32.186,
247,Check credit history,2018-05-19 01:03:32.186,True
247,Receive updated application,2018-05-19 01:15:47.426,
248,start_event_Loan  application received,2018-05-21 00:44:30.266,
248,Check  application  form completeness,2018-05-21 01:47:38.569,
248,Return application back to applicant,2018-05-21 01:53:44.402,
248,Receive updated application,2018-05-21 01:55:19.083,
248,Check  application  form completeness,2018-05-21 03:27:28.714,
248,Return application back to applicant,2018-05-21 04:01:13.211,
249,start_event_Loan  application received,2018-05-21 03:51:46.222,
249,Check  application  form completeness,2018-05-21 04:20:14.680,
249,Appraise property,2018-05-21 04:49:21.232,
249,Check credit history,2018-05-21 06:41:00.142,
249,Assess loan risk,2018-05-21 06:43:16.195,
249,Assess eligibility,2018-05-21 08:42:02.128,
250,start_event_Loan  application received,2018-05-21 06:02:22.575,
250,Check  application  form completeness,2018-05-21 07:37:24.605,
250,Appraise property,2018-05-21 08:16:49.715,
250,Appraise property,2018-05-21 08:16:49.715,True
250,Check credit history,2018-05-21 10:14:32.012,
250,Assess loan risk,2018-05-21 10:47:37.576,
251,start_event_Loan  application received,2018-05-22 19:49:11.042,
251,Appraise property,2018-05-22 19:49:11.042,True
251,Check  application  form completeness,2018-05-22 21:47:28.004,
251,Return application back to applicant,2018-05-22 22:18:38.857,
251,Receive updated application,2018-05-22 22:30:01.478,
251,Check  application  form completeness,2018-05-22 22:55:33.420,
252,start_event_Loan  application received,2018-05-23 13:28:27.581,
252,Check  application  form completeness,2018-05-23 13:51:26.406,
252,Return application back to applicant,2018-05-23 15:30:23.200,
252,end_event_Loan  application approved,2018-05-23 15:30:23.200,True
252,Receive updated application,2018-05-23 15:38:38.805,
252,Check  application  form completeness,2018-05-23 17:00:36.048,
253,start_event_Loan  application received,2018-05-25 03:09:49.951,
253,Check  application  form completeness,2018-05-25 05:32:02.883,
253,Return application back to applicant,2018-05-25 07:23:40.499,
253,Receive updated application,2018-05-25 07:37:38.160,
253,Check  application  form completeness,2018-05-25 08:07:30.573,
253,Return application back to applicant,2018-05-25 08:42:53.787,
254,start_event_Loan  application received,2018-05-25 03:10:24.411,
254,Check  application  form completeness,2018-05-25 04:21:27.124,
254,Return application back to applicant,2018-05-25 04:29:39.134,
254,Receive updated application,2018-05-25 06:38:33.669,
254,Check  application  form completeness,2018-05-25 06:56:55.878,
254,Check credit history,2018-05-25 08:02:27.211,
255,start_event_Loan  application received,2018-05-26 01:01:02.931,
255,Check  application  form completeness,2018-05-26 03:46:19.902,
255,Return application back to applicant,2018-05-26 04:11:09.779,
255,Receive updated application,2018-05-26 04:30:14.718,
255,Check  application  form completeness,2018-05-26 04:59:51.890,
255,Appraise property,2018-05-26 05:23:16.250,
256,start_event_Loan  application received,2018-05-26 13:41:50.685,
256,Check  application  form completeness,2018-05-26 14:48:05.417,
256,Return application back to applicant,2018-05-26 15:19:29.172,
256,Receive updated application,2018-05-26 15:29:41.844,
256,Check  application  form completeness,2018-05-26 16:40:32.288,
256,Appraise property,2018-05-26 17:34:23.768,
257,start_event_Loan  application received,2018-05-27 15:39:55.688,
257,Check  application  form completeness,2018-05-27 15:40:30.770,
257,Reject application,2018-05-27 15:40:30.770,True
257,Return application back to applicant,2018-05-27 16:11:06.398,
257,Receive updated application,2018-05-27 17:44:20.903,
257,Receive updated application,2018-05-27 17:44:20.903,True
258,start_event_Loan  application received,2018-05-28 12:10:24.948,
258,Check  application  form completeness,2018-05-28 13:16:56.782,
258,Send acceptance pack,2018-05-28 13:16:56.782,True
258,Return application back to applicant,2018-05-28 16:51:56.737,
258,Receive updated application,2018-05-28 18:33:07.606,
258,Check  application  form completeness,2018-05-28 19:08:16.225,
259,start_event_Loan  application received,2018-05-28 18:13:14.001,
259,Check  application  form completeness,2018-05-28 18:46:08.427,
259,Return application back to applicant,2018-05-28 19:43:42.683,
259,Receive updated application,2018-05-28 20:21:56.639,
259,Check  application  form completeness,2018-05-28 21:58:18.719,
259,Return application back to applicant,2018-05-28 22:48:44.220,
260,Receive updated application,2018-05-29 09:22:40.570,True
260,start_event_Loan  application received,2018-05-29 14:33:32.286,
