caseid,activity,ts,noise
207,Check  application  form completeness,2018-04-06 20:41:27.385,
208,start_event_Loan  application received,2018-04-09 19:17:45.265,
208,Check  application  form completeness,2018-04-09 21:05:40.636,
208,Return application back to applicant,2018-04-09 21:52:33.249,
208,Receive updated application,2018-04-09 23:14:28.609,
208,Check  application  form completeness,2018-04-09 23:47:17.351,
209,start_event_Loan  application received,2018-04-10 20:14:36.022,
209,end_event_Loan  application canceled,2018-04-10 20:14:36.022,True
209,Check  application  form completeness,2018-04-10 20:39:00.170,
209,Verify repayment agreement,2018-04-10 20:39:00.170,True
209,Appraise property,2018-04-10 20:56:23.192,
210,start_event_Loan  application received,2018-04-11 16:45:21.613,
210,Check  application  form completeness,2018-04-11 17:05:38.609,
210,Check credit history,2018-04-11 18:00:01.829,
210,Assess loan risk,2018-04-11 18:20:46.850,
210,start_event_Loan  application received,2018-04-11 18:20:46.850,True
211,end_event_Loan application rejected,2018-04-11 22:06:48.606,True
211,start_event_Loan  application received,2018-04-12 16:18:04.955,
211,Check  application  form completeness,2018-04-12 17:08:22.841,
211,Check credit history,2018-04-12 17:23:00.051,
211,Assess loan risk,2018-04-12 17:43:59.576,
212,start_event_Loan  application received,2018-04-14 05:58:44.858,
212,Check  application  form completeness,2018-04-14 06:42:27.439,
212,Appraise property,2018-04-14 08:23:35.548,
212,Check credit history,2018-04-14 08:36:20.044,
212,Assess loan risk,2018-04-14 09:31:57.816,
213,start_event_Loan  application received,2018-04-14 12:41:57.715,
213,Check  application  form completeness,2018-04-14 13:43:42.531,
213,Return application back to applicant,2018-04-14 14:09:34.595,
213,Receive updated application,2018-04-14 17:26:59.591,
213,Check  application  form completeness,2018-04-14 17:40:51.373,
214,start_event_Loan  application received,2018-04-14 19:14:45.216,
214,Check  application  form completeness,2018-04-14 19:58:06.334,
214,Return application back to applicant,2018-04-14 20:26:53.443,
214,Receive updated application,2018-04-14 21:03:51.180,
214,Check  application  form completeness,2018-04-14 21:58:11.229,
215,start_event_Loan  application received,2018-04-14 23:30:36.953,
215,Check  application  form completeness,2018-04-15 00:57:59.434,
215,Return application back to applicant,2018-04-15 01:39:57.278,
215,Receive updated application,2018-04-15 02:40:20.071,
215,Check  application  form completeness,2018-04-15 02:51:41.321,
216,Assess eligibility,2018-04-15 10:12:18.361,True
216,start_event_Loan  application received,2018-04-15 16:49:49.976,
216,Check  application  form completeness,2018-04-15 17:37:01.639,
216,Return application back to applicant,2018-04-15 17:38:57.376,
216,Receive updated application,2018-04-15 18:13:05.300,
217,start_event_Loan  application received,2018-04-16 02:49:19.742,
217,Check  application  form completeness,2018-04-16 02:54:31.068,
217,Return application back to applicant,2018-04-16 03:15:25.181,
217,Receive updated application,2018-04-16 03:38:47.835,
217,Check  application  form completeness,2018-04-16 03:58:22.569,
218,Appraise property,2018-04-16 12:46:24.150,True
218,start_event_Loan  application received,2018-04-16 07:59:39.407,
218,Check  application  form completeness,2018-04-16 09:17:59.091,
218,Appraise property,2018-04-16 09:33:27.641,
218,Check credit history,2018-04-16 09:46:21.958,
219,start_event_Loan  application received,2018-04-16 13:31:18.215,
219,Approve application,2018-04-16 13:31:18.215,True
219,Check  application  form completeness,2018-04-16 13:47:55.109,
219,Appraise property,2018-04-16 13:53:40.441,
219,Check credit history,2018-04-16 15:49:49.367,
220,start_event_Loan  application received,2018-04-19 16:01:40.854,
220,Check  application  form completeness,2018-04-19 17:19:09.653,
220,Return application back to applicant,2018-04-19 18:08:25.635,
220,Receive updated application,2018-04-19 21:50:32.659,
220,Check  application  form completeness,2018-04-19 22:56:15.966,
221,start_event_Loan  application received,2018-04-20 03:55:06.748,
221,Check  application  form completeness,2018-04-20 07:15:57.362,
221,Return application back to applicant,2018-04-20 11:01:14.089,
221,Receive updated application,2018-04-20 11:23:03.660,
221,Check  application  form completeness,2018-04-20 12:19:15.907,
222,start_event_Loan  application received,2018-04-21 03:52:24.394,
222,Check  application  form completeness,2018-04-21 05:17:52.914,
222,Check credit history,2018-04-21 06:34:37.838,
222,Assess loan risk,2018-04-21 08:47:01.800,
222,Appraise property,2018-04-21 11:35:48.364,
223,start_event_Loan  application received,2018-04-21 07:07:16.967,
223,Check  application  form completeness,2018-04-21 07:50:39.342,
223,Check credit history,2018-04-21 08:15:12.035,
223,Assess loan risk,2018-04-21 10:25:48.823,
223,Appraise property,2018-04-21 10:49:38.228,
224,start_event_Loan  application received,2018-04-21 22:08:16.655,
224,Check  application  form completeness,2018-04-21 22:32:34.994,
224,Return application back to applicant,2018-04-21 23:57:07.870,
224,Receive updated application,2018-04-22 00:02:03.502,
224,Check  application  form completeness,2018-04-22 00:23:39.085,
225,start_event_Loan  application received,2018-04-23 08:20:26.289,
225,Check  application  form completeness,2018-04-23 10:58:21.583,
225,Appraise property,2018-04-23 12:14:54.966,
225,Check credit history,2018-04-23 13:23:06.829,
225,Assess loan risk,2018-04-23 15:19:13.698,
226,start_event_Loan  application received,2018-04-23 19:52:33.905,
226,Check  application  form completeness,2018-04-23 20:15:58.994,
226,Return application back to applicant,2018-04-23 20:54:42.104,
226,Receive updated application,2018-04-23 20:56:19.271,
226,Check  application  form completeness,2018-04-23 21:07:42.187,
227,start_event_Loan  application received,2018-04-25 14:15:13.015,
227,Check  application  form completeness,2018-04-25 15:49:29.738,
227,Appraise property,2018-04-25 16:37:09.925,
227,Check credit history,2018-04-25 16:50:07.725,
227,Assess loan risk,2018-04-25 17:57:44.377,
228,start_event_Loan  application received,2018-04-25 19:36:27.336,
228,Check  application  form completeness,2018-04-25 20:29:25.463,
228,Return application back to applicant,2018-04-25 22:35:34.103,
228,Receive updated application,2018-04-26 00:41:44.030,
228,Check  application  form completeness,2018-04-26 01:24:53.012,
229,start_event_Loan  application received,2018-04-27 06:17:31.703,
229,Check  application  form completeness,2018-04-27 06:37:16.850,
229,Return application back to applicant,2018-04-27 08:14:55.239,
229,Receive updated application,2018-04-27 08:34:50.165,
229,Check  application  form completeness,2018-04-27 09:02:08.452,
230,start_event_Loan  application received,2018-04-30 01:48:25.724,
230,Check  application  form completeness,2018-04-30 02:35:03.270,
230,Return application back to applicant,2018-04-30 05:05:38.760,
230,Receive updated application,2018-04-30 05:34:35.265,
230,Check  application  form completeness,2018-04-30 05:37:38.014,
231,start_event_Loan  application received,2018-04-30 15:29:51.584,
231,Check  application  form completeness,2018-04-30 17:45:00.192,
231,Appraise property,2018-04-30 18:00:36.917,
231,Check credit history,2018-04-30 18:55:52.286,
231,Assess loan risk,2018-04-30 19:49:04.152,
232,start_event_Loan  application received,2018-04-30 16:14:53.417,
232,Check  application  form completeness,2018-04-30 17:22:19.237,
232,Return application back to applicant,2018-04-30 18:33:30.773,
232,Receive updated application,2018-04-30 19:11:06.815,
232,Return application back to applicant,2018-04-30 19:11:06.815,True
233,start_event_Loan  application received,2018-04-30 18:05:50.355,
233,Check  application  form completeness,2018-04-30 19:50:51.220,
233,Return application back to applicant,2018-04-30 21:21:56.859,
233,Receive updated application,2018-04-30 21:34:27.858,
233,Check  application  form completeness,2018-04-30 21:58:00.823,
234,start_event_Loan  application received,2018-05-01 13:53:21.409,
234,Check  application  form completeness,2018-05-01 15:26:32.616,
234,Return application back to applicant,2018-05-01 15:29:57.828,
234,Receive updated application,2018-05-01 15:55:28.902,
234,Check  application  form completeness,2018-05-01 16:48:37.592,
235,start_event_Loan  application received,2018-05-02 19:49:57.675,
235,Check  application  form completeness,2018-05-02 19:58:19.580,
235,Check credit history,2018-05-02 21:01:53.062,
235,Assess loan risk,2018-05-02 21:21:24.707,
235,Appraise property,2018-05-02 21:28:18.184,
236,start_event_Loan  application received,2018-05-03 05:13:48.116,
236,Check  application  form completeness,2018-05-03 05:26:18.403,
236,Return application back to applicant,2018-05-03 05:31:05.752,
236,Receive updated application,2018-05-03 05:32:40.113,
236,Check  application  form completeness,2018-05-03 05:39:03.764,
237,end_event_Loan  application canceled,2018-05-03 17:09:35.842,True
237,start_event_Loan  application received,2018-05-07 22:10:17.712,
237,Check  application  form completeness,2018-05-07 22:24:37.759,
237,Return application back to applicant,2018-05-07 22:57:25.691,
237,Receive updated application,2018-05-08 01:42:23.153,
238,start_event_Loan  application received,2018-05-08 05:26:12.119,
238,Check  application  form completeness,2018-05-08 05:36:55.259,
238,Appraise property,2018-05-08 06:05:16.744,
238,Check credit history,2018-05-08 06:27:05.781,
238,Assess loan risk,2018-05-08 07:47:42.862,
239,start_event_Loan  application received,2018-05-08 14:01:57.207,
239,Check  application  form completeness,2018-05-08 18:00:45.936,
239,Appraise property,2018-05-08 18:41:11.710,
239,Check credit history,2018-05-08 19:16:49.520,
239,Assess loan risk,2018-05-08 20:11:31.181,
240,start_event_Loan  application received,2018-05-09 09:28:33.502,
240,end_event_Loan  application approved,2018-05-09 09:28:33.502,True
240,Check  application  form completeness,2018-05-09 10:35:10.948,
240,Appraise property,2018-05-09 11:02:12.070,
240,start_event_Loan  application received,2018-05-09 11:02:12.070,True
241,start_event_Loan  application received,2018-05-11 06:15:36.167,
241,Check  application  form completeness,2018-05-11 07:26:20.595,
241,Reject application,2018-05-11 07:26:20.595,True
241,Check credit history,2018-05-11 08:29:38.269,
241,end_event_Loan  application canceled,2018-05-11 08:29:38.269,True
242,start_event_Loan  application received,2018-05-14 13:51:38.304,
242,Check  application  form completeness,2018-05-14 14:14:04.584,
242,end_event_Loan application rejected,2018-05-14 14:14:04.584,True
242,Check credit history,2018-05-14 14:15:03.430,
242,Appraise property,2018-05-14 14:20:05.903,
243,start_event_Loan  application received,2018-05-16 10:52:21.445,
243,Check  application  form completeness,2018-05-16 11:19:34.272,
243,Return application back to applicant,2018-05-16 11:32:17.790,
243,Receive updated application,2018-05-16 12:20:43.462,
243,Check  application  form completeness,2018-05-16 12:41:52.783,
244,Check  application  form completeness,2018-05-16 18:37:32.662,True
244,start_event_Loan  application received,2018-05-16 22:32:04.049,
244,Check  application  form completeness,2018-05-16 23:00:29.269,
244,Return application back to applicant,2018-05-16 23:20:48.426,
244,Send home insurance quote,2018-05-16 23:20:48.426,True
245,start_event_Loan  application received,2018-05-17 03:18:17.231,
245,Send home insurance quote,2018-05-17 03:18:17.231,True
245,Check  application  form completeness,2018-05-17 05:00:48.830,
245,Return application back to applicant,2018-05-17 06:21:46.773,
245,Receive updated application,2018-05-17 06:47:02.106,
246,start_event_Loan  application received,2018-05-18 18:48:48.769,
246,Check  application  form completeness,2018-05-18 19:13:21.276,
246,Return application back to applicant,2018-05-18 19:44:18.602,
246,Appraise property,2018-05-18 19:44:18.602,True
246,Receive updated application,2018-05-18 19:53:32.160,
247,start_event_Loan  application received,2018-05-18 23:51:33.576,
247,Check  application  form completeness,2018-05-19 00:45:13.237,
247,Assess eligibility,2018-05-19 00:45:13.237,True
247,Return application back to applicant,2018-05-19 01:03:32.186,
247,Check credit history,2018-05-19 01:03:32.186,True
248,start_event_Loan  application received,2018-05-21 00:44:30.266,
248,Check  application  form completeness,2018-05-21 01:47:38.569,
248,Return application back to applicant,2018-05-21 01:53:44.402,
248,Receive updated application,2018-05-21 01:55:19.083,
248,Check  application  form completeness,2018-05-21 03:27:28.714,
249,start_event_Loan  application received,2018-05-21 03:51:46.222,
249,Check  application  form completeness,2018-05-21 04:20:14.680,
249,Appraise property,2018-05-21 04:49:21.232,
249,Check credit history,2018-05-21 06:41:00.142,
249,Assess loan risk,2018-05-21 06:43:16.195,
250,start_event_Loan  application received,2018-05-21 06:02:22.575,
250,Check  application  form completeness,2018-05-21 07:37:24.605,
250,Appraise property,2018-05-21 08:16:49.715,
250,Appraise property,2018-05-21 08:16:49.715,True
250,Check credit history,2018-05-21 10:14:32.012,
251,start_event_Loan  application received,2018-05-22 19:49:11.042,
251,Appraise property,2018-05-22 19:49:11.042,True
251,Check  application  form completeness,2018-05-22 21:47:28.004,
251,Return application back to applicant,2018-05-22 22:18:38.857,
251,Receive updated application,2018-05-22 22:30:01.478,
252,start_event_Loan  application received,2018-05-23 13:28:27.581,
252,Check  application  form completeness,2018-05-23 13:51:26.406,
252,Return application back to applicant,2018-05-23 15:30:23.200,
252,end_event_Loan  application approved,2018-05-23 15:30:23.200,True
252,Receive updated application,2018-05-23 15:38:38.805,
253,start_event_Loan  application received,2018-05-25 03:09:49.951,
253,Check  application  form completeness,2018-05-25 05:32:02.883,
253,Return application back to applicant,2018-05-25 07:23:40.499,
253,Receive updated application,2018-05-25 07:37:38.160,
253,Check  application  form completeness,2018-05-25 08:07:30.573,
254,start_event_Loan  application received,2018-05-25 03:10:24.411,
254,Check  application  form completeness,2018-05-25 04:21:27.124,
254,Return application back to applicant,2018-05-25 04:29:39.134,
254,Receive updated application,2018-05-25 06:38:33.669,
254,Check  application  form completeness,2018-05-25 06:56:55.878,
255,start_event_Loan  application received,2018-05-26 01:01:02.931,
255,Check  application  form completeness,2018-05-26 03:46:19.902,
255,Return application back to applicant,2018-05-26 04:11:09.779,
255,Receive updated application,2018-05-26 04:30:14.718,
255,Check  application  form completeness,2018-05-26 04:59:51.890,
256,start_event_Loan  application received,2018-05-26 13:41:50.685,
256,Check  application  form completeness,2018-05-26 14:48:05.417,
256,Return application back to applicant,2018-05-26 15:19:29.172,
256,Receive updated application,2018-05-26 15:29:41.844,
256,Check  application  form completeness,2018-05-26 16:40:32.288,
257,start_event_Loan  application received,2018-05-27 15:39:55.688,
257,Check  application  form completeness,2018-05-27 15:40:30.770,
257,Reject application,2018-05-27 15:40:30.770,True
257,Return application back to applicant,2018-05-27 16:11:06.398,
257,Receive updated application,2018-05-27 17:44:20.903,
258,start_event_Loan  application received,2018-05-28 12:10:24.948,
258,Check  application  form completeness,2018-05-28 13:16:56.782,
258,Send acceptance pack,2018-05-28 13:16:56.782,True
258,Return application back to applicant,2018-05-28 16:51:56.737,
258,Receive updated application,2018-05-28 18:33:07.606,
259,start_event_Loan  application received,2018-05-28 18:13:14.001,
259,Check  application  form completeness,2018-05-28 18:46:08.427,
259,Return application back to applicant,2018-05-28 19:43:42.683,
259,Receive updated application,2018-05-28 20:21:56.639,
259,Check  application  form completeness,2018-05-28 21:58:18.719,
260,Receive updated application,2018-05-29 09:22:40.570,True
260,start_event_Loan  application received,2018-05-29 14:33:32.286,
260,Check  application  form completeness,2018-05-29 14:59:12.157,
260,Check credit history,2018-05-29 16:08:27.446,
260,Assess loan risk,2018-05-29 16:35:25.661,
261,start_event_Loan  application received,2018-05-30 06:06:13.897,
261,Check  application  form completeness,2018-05-30 06:13:39.977,
261,Check credit history,2018-05-30 06:32:00.535,
261,Appraise property,2018-05-30 07:08:49.296,
261,Send home insurance quote,2018-05-30 07:08:49.296,True
262,start_event_Loan  application received,2018-06-01 06:35:08.271,
262,Check  application  form completeness,2018-06-01 07:13:19.724,
262,Return application back to applicant,2018-06-01 07:13:39.495,
262,Return application back to applicant,2018-06-01 07:13:39.495,True
262,Receive updated application,2018-06-01 09:06:53.189,
263,start_event_Loan  application received,2018-06-04 21:12:38.134,
263,Check  application  form completeness,2018-06-04 22:27:30.733,
263,Check credit history,2018-06-04 23:13:43.520,
263,Appraise property,2018-06-04 23:35:36.823,
263,Assess loan risk,2018-06-05 00:14:44.566,
264,start_event_Loan  application received,2018-06-05 12:48:11.768,
264,Check  application  form completeness,2018-06-05 14:46:47.810,
264,Return application back to applicant,2018-06-05 15:22:25.000,
264,Receive updated application,2018-06-05 16:44:59.856,
264,Check  application  form completeness,2018-06-05 17:12:58.460,
265,start_event_Loan  application received,2018-06-06 12:20:30.498,
265,Check  application  form completeness,2018-06-06 12:27:04.364,
265,Return application back to applicant,2018-06-06 13:14:27.572,
265,Receive updated application,2018-06-06 13:29:58.147,
265,Check  application  form completeness,2018-06-06 14:43:27.445,
266,start_event_Loan  application received,2018-06-08 04:00:22.211,
266,Check  application  form completeness,2018-06-08 04:05:52.491,
266,Appraise property,2018-06-08 06:41:51.111,
266,Return application back to applicant,2018-06-08 06:41:51.111,True
266,Check credit history,2018-06-08 07:39:11.738,
267,start_event_Loan  application received,2018-06-08 09:47:46.038,
267,Check  application  form completeness,2018-06-08 10:50:53.673,
267,Appraise property,2018-06-08 11:11:35.671,
267,Check credit history,2018-06-08 11:54:08.404,
267,Assess loan risk,2018-06-08 12:05:03.347,
268,start_event_Loan  application received,2018-06-08 14:56:27.975,
268,Check  application  form completeness,2018-06-08 16:11:07.275,
268,Return application back to applicant,2018-06-08 16:39:50.782,
268,Receive updated application,2018-06-08 16:57:28.396,
268,Check  application  form completeness,2018-06-08 18:21:07.080,
269,start_event_Loan  application received,2018-06-09 06:06:25.740,
269,Check  application  form completeness,2018-06-09 06:14:14.983,
269,Return application back to applicant,2018-06-09 07:16:03.266,
269,Receive updated application,2018-06-09 08:17:33.140,
269,Check  application  form completeness,2018-06-09 08:47:23.288,
270,Send acceptance pack,2018-06-09 11:26:11.571,True
270,start_event_Loan  application received,2018-06-10 11:08:14.519,
270,Check  application  form completeness,2018-06-10 11:17:43.184,
270,Return application back to applicant,2018-06-10 11:46:31.693,
270,Receive updated application,2018-06-10 12:33:51.353,
271,start_event_Loan  application received,2018-06-10 20:35:03.570,
271,Check  application  form completeness,2018-06-10 20:42:52.742,
271,Return application back to applicant,2018-06-10 22:45:58.216,
271,Receive updated application,2018-06-10 23:05:20.604,
271,Check  application  form completeness,2018-06-10 23:29:03.187,
272,start_event_Loan  application received,2018-06-11 11:06:35.058,
272,Check  application  form completeness,2018-06-11 11:23:34.376,
272,Return application back to applicant,2018-06-11 12:48:48.710,
272,Receive updated application,2018-06-11 13:20:29.167,
272,Verify repayment agreement,2018-06-11 13:20:29.167,True
273,start_event_Loan  application received,2018-06-12 23:45:57.817,
273,Check  application  form completeness,2018-06-12 23:49:05.247,
273,Appraise property,2018-06-13 02:28:35.592,
273,Check credit history,2018-06-13 02:48:41.750,
273,Assess loan risk,2018-06-13 03:34:56.209,
274,Check if home insurance quote is requested,2018-06-13 12:09:28.058,True
274,start_event_Loan  application received,2018-06-13 03:01:34.380,
274,Check  application  form completeness,2018-06-13 04:32:45.145,
274,Return application back to applicant,2018-06-13 06:23:43.297,
274,Receive updated application,2018-06-13 06:31:28.503,
275,start_event_Loan  application received,2018-06-13 19:19:13.820,
275,Check  application  form completeness,2018-06-13 20:49:53.448,
275,Return application back to applicant,2018-06-13 22:18:51.483,
275,Receive updated application,2018-06-13 22:32:25.064,
275,Check  application  form completeness,2018-06-14 00:43:21.681,
276,start_event_Loan  application received,2018-06-14 20:44:49.959,
276,Check  application  form completeness,2018-06-14 20:46:02.139,
276,Return application back to applicant,2018-06-14 21:29:40.549,
276,Receive updated application,2018-06-14 22:05:38.440,
276,Check  application  form completeness,2018-06-14 22:35:40.892,
277,Check if home insurance quote is requested,2018-06-15 05:12:26.106,True
277,start_event_Loan  application received,2018-06-15 19:07:41.932,
277,Check  application  form completeness,2018-06-15 19:45:35.503,
277,Return application back to applicant,2018-06-15 21:18:59.233,
277,Receive updated application,2018-06-15 21:19:44.138,
278,start_event_Loan  application received,2018-06-20 15:40:01.154,
278,Check  application  form completeness,2018-06-20 17:58:26.907,
278,Appraise property,2018-06-20 18:00:57.448,
278,Check credit history,2018-06-20 20:25:13.094,
278,Assess eligibility,2018-06-20 20:25:13.094,True
279,start_event_Loan  application received,2018-06-21 13:23:26.085,
279,Check  application  form completeness,2018-06-21 14:11:14.047,
279,Check credit history,2018-06-21 15:38:41.654,
279,Appraise property,2018-06-21 16:11:17.777,
279,Assess loan risk,2018-06-21 17:39:42.223,
280,start_event_Loan  application received,2018-06-22 09:48:42.173,
280,Check  application  form completeness,2018-06-22 11:50:23.996,
280,Check credit history,2018-06-22 13:16:39.375,
280,Appraise property,2018-06-22 17:17:55.198,
280,Assess loan risk,2018-06-22 18:10:46.372,
281,start_event_Loan  application received,2018-06-22 16:31:37.675,
281,Check  application  form completeness,2018-06-22 16:33:41.593,
281,Return application back to applicant,2018-06-22 17:30:09.734,
281,Receive updated application,2018-06-22 18:01:27.867,
281,Check  application  form completeness,2018-06-22 19:04:55.881,
282,start_event_Loan  application received,2018-06-22 20:40:50.760,
282,Check  application  form completeness,2018-06-22 21:59:42.909,
282,Appraise property,2018-06-22 22:07:43.050,
282,Check credit history,2018-06-23 00:03:41.912,
282,Assess loan risk,2018-06-23 00:07:43.450,
283,start_event_Loan  application received,2018-06-23 08:49:58.441,
283,Check  application  form completeness,2018-06-23 09:26:27.121,
283,Check credit history,2018-06-23 09:52:00.342,
283,Appraise property,2018-06-23 10:54:31.749,
283,Assess loan risk,2018-06-23 11:10:08.149,
284,start_event_Loan  application received,2018-06-26 23:06:20.225,
284,Check  application  form completeness,2018-06-27 00:49:45.079,
284,Appraise property,2018-06-27 00:50:31.549,
284,Check credit history,2018-06-27 01:08:24.210,
284,Assess loan risk,2018-06-27 02:23:12.093,
285,start_event_Loan  application received,2018-06-27 10:30:34.338,
285,Check  application  form completeness,2018-06-27 11:33:05.915,
285,Appraise property,2018-06-27 12:57:10.903,
285,Check credit history,2018-06-27 13:46:28.248,
285,Assess loan risk,2018-06-27 13:59:06.422,
286,end_event_Loan  application approved,2018-06-27 18:10:56.134,True
286,start_event_Loan  application received,2018-06-28 15:39:13.694,
286,Check  application  form completeness,2018-06-28 16:22:15.686,
286,Appraise property,2018-06-28 16:57:06.752,
286,Check credit history,2018-06-28 16:57:59.048,
287,start_event_Loan  application received,2018-06-29 03:05:24.417,
287,Check  application  form completeness,2018-06-29 04:03:44.961,
287,Return application back to applicant,2018-06-29 04:13:18.944,
287,Receive updated application,2018-06-29 04:21:15.839,
287,Check  application  form completeness,2018-06-29 05:10:20.526,
288,start_event_Loan  application received,2018-06-29 07:05:16.839,
288,Check  application  form completeness,2018-06-29 08:15:59.920,
288,Verify repayment agreement,2018-06-29 08:15:59.920,True
288,Return application back to applicant,2018-06-29 08:37:15.606,
288,Receive updated application,2018-06-29 10:44:42.970,
289,start_event_Loan  application received,2018-06-30 03:39:40.345,
289,Check  application  form completeness,2018-06-30 04:59:05.595,
289,Return application back to applicant,2018-06-30 06:01:46.862,
289,Receive updated application,2018-06-30 07:59:33.742,
289,Check  application  form completeness,2018-06-30 08:25:22.799,
290,start_event_Loan  application received,2018-06-30 09:01:38.048,
290,Check  application  form completeness,2018-06-30 09:22:24.368,
290,Return application back to applicant,2018-06-30 13:18:30.719,
290,Receive updated application,2018-06-30 14:21:59.783,
290,Check  application  form completeness,2018-06-30 15:27:54.018,
291,Send acceptance pack,2018-07-02 15:54:56.504,True
291,start_event_Loan  application received,2018-07-01 02:13:17.611,
291,Check  application  form completeness,2018-07-01 09:09:58.383,
291,Reject application,2018-07-01 09:09:58.383,True
291,Check credit history,2018-07-01 09:21:17.559,
292,start_event_Loan  application received,2018-07-02 23:09:55.200,
292,Check  application  form completeness,2018-07-03 00:55:42.639,
292,Return application back to applicant,2018-07-03 01:28:15.613,
292,Receive updated application,2018-07-03 01:36:18.213,
292,Check  application  form completeness,2018-07-03 01:52:40.210,
293,start_event_Loan  application received,2018-07-02 23:26:22.858,
293,Receive updated application,2018-07-02 23:26:22.858,True
293,Check  application  form completeness,2018-07-02 23:38:37.839,
293,Appraise property,2018-07-02 23:55:07.971,
293,Check credit history,2018-07-03 00:20:26.564,
294,start_event_Loan  application received,2018-07-04 08:15:07.237,
294,Check  application  form completeness,2018-07-04 08:50:48.393,
294,Return application back to applicant,2018-07-04 08:54:34.616,
294,Receive updated application,2018-07-04 08:59:03.732,
294,Check  application  form completeness,2018-07-04 09:15:39.941,
295,start_event_Loan  application received,2018-07-04 08:59:38.633,
295,Check  application  form completeness,2018-07-04 10:44:45.284,
295,Appraise property,2018-07-04 11:51:53.503,
295,Check credit history,2018-07-04 12:07:10.129,
295,Assess loan risk,2018-07-04 13:19:09.421,
296,Return application back to applicant,2018-07-04 14:33:46.898,True
296,start_event_Loan  application received,2018-07-04 14:47:01.004,
296,Check  application  form completeness,2018-07-04 15:22:11.373,
296,Return application back to applicant,2018-07-04 17:15:08.747,
296,Receive updated application,2018-07-04 19:16:05.094,
297,start_event_Loan  application received,2018-07-05 23:54:25.194,
297,Check  application  form completeness,2018-07-06 04:00:08.843,
297,Return application back to applicant,2018-07-06 05:00:36.358,
297,Check credit history,2018-07-06 05:00:36.358,True
297,Receive updated application,2018-07-06 05:16:14.461,
298,start_event_Loan  application received,2018-07-06 09:18:06.608,
298,Check  application  form completeness,2018-07-06 09:19:13.402,
298,Cancel application,2018-07-06 09:19:13.402,True
298,Return application back to applicant,2018-07-06 09:26:27.213,
298,Receive updated application,2018-07-06 09:50:43.718,
299,start_event_Loan  application received,2018-07-07 00:32:18.118,
299,Check  application  form completeness,2018-07-07 01:07:36.953,
299,Check credit history,2018-07-07 02:22:10.475,
299,Appraise property,2018-07-07 02:38:59.696,
299,Assess loan risk,2018-07-07 04:23:48.443,
300,Verify repayment agreement,2018-07-07 12:58:26.885,True
300,start_event_Loan  application received,2018-07-07 12:20:53.173,
300,Check  application  form completeness,2018-07-07 13:08:53.975,
300,Return application back to applicant,2018-07-07 15:51:18.092,
300,Receive updated application,2018-07-07 16:29:12.995,
301,start_event_Loan  application received,2018-07-07 23:18:17.336,
301,Check  application  form completeness,2018-07-08 00:43:29.211,
301,Check credit history,2018-07-08 00:51:38.056,
301,Assess loan risk,2018-07-08 01:46:00.145,
301,Appraise property,2018-07-08 01:47:57.021,
302,start_event_Loan  application received,2018-07-09 08:31:21.658,
302,Check  application  form completeness,2018-07-09 09:28:51.139,
302,Return application back to applicant,2018-07-09 09:32:53.086,
302,Receive updated application,2018-07-09 09:44:15.217,
302,Check  application  form completeness,2018-07-09 12:12:51.838,
303,start_event_Loan  application received,2018-07-09 14:12:26.231,
303,Check  application  form completeness,2018-07-09 14:57:55.307,
303,Check credit history,2018-07-09 17:06:40.881,
303,end_event_Loan  application approved,2018-07-09 17:06:40.881,True
303,Assess loan risk,2018-07-09 17:58:50.008,
304,start_event_Loan  application received,2018-07-09 17:43:55.951,
304,Check  application  form completeness,2018-07-09 19:01:20.381,
304,Return application back to applicant,2018-07-09 19:53:42.275,
304,Assess eligibility,2018-07-09 19:53:42.275,True
304,Receive updated application,2018-07-09 23:16:58.227,
305,Send acceptance pack,2018-07-10 06:04:07.058,True
305,start_event_Loan  application received,2018-07-10 09:02:54.641,
305,Check  application  form completeness,2018-07-10 09:04:08.512,
305,Return application back to applicant,2018-07-10 09:05:39.174,
305,Receive updated application,2018-07-10 10:18:35.863,
306,start_event_Loan  application received,2018-07-10 16:51:06.320,
306,Check  application  form completeness,2018-07-10 16:58:21.742,
306,Return application back to applicant,2018-07-10 18:37:50.710,
306,Receive updated application,2018-07-10 18:49:49.069,
306,Check  application  form completeness,2018-07-10 19:09:20.909,
307,start_event_Loan  application received,2018-07-11 10:59:15.737,
307,Verify repayment agreement,2018-07-11 10:59:15.737,True
307,Check  application  form completeness,2018-07-11 12:35:14.408,
307,Check credit history,2018-07-11 12:53:48.634,
307,Appraise property,2018-07-11 15:22:15.641,
308,start_event_Loan  application received,2018-07-12 16:20:55.210,
308,Assess loan risk,2018-07-12 16:20:55.210,True
308,Check  application  form completeness,2018-07-12 16:39:17.076,
308,Return application back to applicant,2018-07-12 16:44:37.884,
308,Receive updated application,2018-07-12 17:13:44.323,
309,start_event_Loan  application received,2018-07-16 07:24:23.243,
309,Check  application  form completeness,2018-07-16 07:38:33.405,
309,Return application back to applicant,2018-07-16 09:29:38.020,
309,Receive updated application,2018-07-16 09:34:38.322,
309,end_event_Loan  application approved,2018-07-16 09:34:38.322,True
310,start_event_Loan  application received,2018-07-18 09:14:19.301,
310,Check  application  form completeness,2018-07-18 09:53:41.185,
310,Check credit history,2018-07-18 10:17:11.761,
310,Assess loan risk,2018-07-18 10:23:21.908,
310,Appraise property,2018-07-18 10:26:58.912,
