caseid,activity,ts,noise
204,start_event_Loan  application received,2018-04-02 10:15:41.356,
204,Check  application  form completeness,2018-04-02 13:55:16.945,
204,Check credit history,2018-04-02 14:39:33.638,
204,Receive updated application,2018-04-02 14:39:33.638,True
204,Assess loan risk,2018-04-02 15:36:35.158,
204,Appraise property,2018-04-02 15:38:57.810,
204,Assess eligibility,2018-04-02 16:07:16.623,
204,Check if home insurance quote is requested,2018-04-02 16:37:06.651,
204,Verify repayment agreement,2018-04-02 16:37:06.651,True
204,Send home insurance quote,2018-04-02 17:39:42.127,
204,Verify repayment agreement,2018-04-02 18:13:33.677,
204,Reject application,2018-04-02 18:13:33.677,True
204,Cancel application,2018-04-02 19:18:00.682,
206,start_event_Loan  application received,2018-04-06 01:59:54.845,
206,Check  application  form completeness,2018-04-06 02:11:06.407,
206,Return application back to applicant,2018-04-06 03:15:54.926,
206,Appraise property,2018-04-06 03:15:54.926,True
206,Receive updated application,2018-04-06 03:35:41.243,
206,Check  application  form completeness,2018-04-06 05:39:10.735,
206,Return application back to applicant,2018-04-06 05:55:31.391,
206,Check if home insurance quote is requested,2018-04-06 05:55:31.391,True
206,Receive updated application,2018-04-06 05:57:54.097,
206,start_event_Loan  application received,2018-04-06 05:57:54.097,True
206,Check  application  form completeness,2018-04-06 06:47:39.135,
206,Check if home insurance quote is requested,2018-04-06 06:47:39.135,True
206,Return application back to applicant,2018-04-06 07:00:03.186,
207,start_event_Loan  application received,2018-04-06 15:47:47.128,
207,Check  application  form completeness,2018-04-06 16:56:59.277,
207,Return application back to applicant,2018-04-06 16:58:07.717,
207,Receive updated application,2018-04-06 20:20:29.428,
207,Check  application  form completeness,2018-04-06 20:41:27.385,
207,Check credit history,2018-04-06 21:29:31.217,
207,Assess loan risk,2018-04-06 21:56:25.884,
207,Reject application,2018-04-06 21:56:25.884,True
207,Appraise property,2018-04-06 22:51:07.003,
207,Assess eligibility,2018-04-07 00:47:06.043,
207,Check if home insurance quote is requested,2018-04-07 00:57:45.150,
207,Send home insurance quote,2018-04-07 02:22:07.830,
207,Verify repayment agreement,2018-04-07 03:25:00.701,
208,start_event_Loan  application received,2018-04-09 19:17:45.265,
208,Check  application  form completeness,2018-04-09 21:05:40.636,
208,Return application back to applicant,2018-04-09 21:52:33.249,
208,Receive updated application,2018-04-09 23:14:28.609,
208,Check  application  form completeness,2018-04-09 23:47:17.351,
208,Appraise property,2018-04-10 03:31:07.150,
208,Check credit history,2018-04-10 04:55:44.323,
208,Assess loan risk,2018-04-10 05:20:57.025,
208,Assess eligibility,2018-04-10 05:28:08.151,
208,Check if home insurance quote is requested,2018-04-10 05:52:50.346,
208,Send home insurance quote,2018-04-10 07:01:09.204,
208,Verify repayment agreement,2018-04-10 07:21:08.113,
208,Approve application,2018-04-10 08:25:23.306,
213,start_event_Loan  application received,2018-04-14 12:41:57.715,
213,Check  application  form completeness,2018-04-14 13:43:42.531,
213,Return application back to applicant,2018-04-14 14:09:34.595,
213,Receive updated application,2018-04-14 17:26:59.591,
213,Check  application  form completeness,2018-04-14 17:40:51.373,
213,Return application back to applicant,2018-04-14 17:45:51.509,
213,Receive updated application,2018-04-14 18:52:12.476,
213,Check  application  form completeness,2018-04-14 19:00:29.342,
213,Return application back to applicant,2018-04-14 19:01:43.751,
213,Receive updated application,2018-04-14 19:55:20.171,
213,Check  application  form completeness,2018-04-14 20:29:09.676,
213,Check credit history,2018-04-14 21:05:24.102,
213,Cancel application,2018-04-14 21:05:24.102,True
214,start_event_Loan  application received,2018-04-14 19:14:45.216,
214,Check  application  form completeness,2018-04-14 19:58:06.334,
214,Return application back to applicant,2018-04-14 20:26:53.443,
214,Receive updated application,2018-04-14 21:03:51.180,
214,Check  application  form completeness,2018-04-14 21:58:11.229,
214,Return application back to applicant,2018-04-14 23:12:33.707,
214,Receive updated application,2018-04-14 23:53:43.105,
214,Check  application  form completeness,2018-04-15 01:15:16.496,
214,Check credit history,2018-04-15 02:36:45.187,
214,Assess loan risk,2018-04-15 02:55:34.899,
214,Appraise property,2018-04-15 04:06:03.959,
214,Assess eligibility,2018-04-15 05:04:01.112,
214,Check if home insurance quote is requested,2018-04-15 06:43:15.390,
215,start_event_Loan  application received,2018-04-14 23:30:36.953,
215,Check  application  form completeness,2018-04-15 00:57:59.434,
215,Return application back to applicant,2018-04-15 01:39:57.278,
215,Receive updated application,2018-04-15 02:40:20.071,
215,Check  application  form completeness,2018-04-15 02:51:41.321,
215,Return application back to applicant,2018-04-15 03:07:54.855,
215,Receive updated application,2018-04-15 03:42:47.320,
215,Check  application  form completeness,2018-04-15 04:06:51.958,
215,end_event_Loan application rejected,2018-04-15 04:06:51.958,True
215,Appraise property,2018-04-15 04:44:07.212,
215,Check credit history,2018-04-15 04:54:08.986,
215,Assess loan risk,2018-04-15 07:32:38.550,
215,Assess eligibility,2018-04-15 08:08:42.843,
216,Assess eligibility,2018-04-15 10:12:18.361,True
216,start_event_Loan  application received,2018-04-15 16:49:49.976,
216,Check  application  form completeness,2018-04-15 17:37:01.639,
216,Return application back to applicant,2018-04-15 17:38:57.376,
216,Receive updated application,2018-04-15 18:13:05.300,
216,Check  application  form completeness,2018-04-15 18:14:36.375,
216,Return application back to applicant,2018-04-15 19:14:45.031,
216,Receive updated application,2018-04-15 22:31:38.311,
216,Check if home insurance quote is requested,2018-04-15 22:31:38.311,True
216,Check  application  form completeness,2018-04-16 00:50:28.191,
216,Check credit history,2018-04-16 01:52:09.982,
216,Assess loan risk,2018-04-16 02:03:40.270,
216,Appraise property,2018-04-16 03:17:02.330,
217,start_event_Loan  application received,2018-04-16 02:49:19.742,
217,Check  application  form completeness,2018-04-16 02:54:31.068,
217,Return application back to applicant,2018-04-16 03:15:25.181,
217,Receive updated application,2018-04-16 03:38:47.835,
217,Check  application  form completeness,2018-04-16 03:58:22.569,
217,start_event_Loan  application received,2018-04-16 03:58:22.569,True
217,Return application back to applicant,2018-04-16 03:59:24.451,
217,end_event_Loan application rejected,2018-04-16 03:59:24.451,True
217,Receive updated application,2018-04-16 05:16:55.788,
217,end_event_Loan  application canceled,2018-04-16 05:16:55.788,True
217,Check  application  form completeness,2018-04-16 06:09:58.219,
217,Approve application,2018-04-16 06:09:58.219,True
217,Appraise property,2018-04-16 06:53:23.109,
219,start_event_Loan  application received,2018-04-16 13:31:18.215,
219,Approve application,2018-04-16 13:31:18.215,True
219,Check  application  form completeness,2018-04-16 13:47:55.109,
219,Appraise property,2018-04-16 13:53:40.441,
219,Check credit history,2018-04-16 15:49:49.367,
219,Cancel application,2018-04-16 15:49:49.367,True
219,Assess loan risk,2018-04-16 16:41:30.726,
219,Send acceptance pack,2018-04-16 16:41:30.726,True
219,Assess eligibility,2018-04-16 19:10:36.358,
219,Check if home insurance quote is requested,2018-04-16 20:20:16.538,
219,Send acceptance pack,2018-04-16 21:10:20.168,
219,Check  application  form completeness,2018-04-16 21:10:20.168,True
219,Verify repayment agreement,2018-04-16 21:18:50.849,
220,start_event_Loan  application received,2018-04-19 16:01:40.854,
220,Check  application  form completeness,2018-04-19 17:19:09.653,
220,Return application back to applicant,2018-04-19 18:08:25.635,
220,Receive updated application,2018-04-19 21:50:32.659,
220,Check  application  form completeness,2018-04-19 22:56:15.966,
220,Return application back to applicant,2018-04-20 01:12:30.091,
220,Receive updated application,2018-04-20 01:44:17.700,
220,Check  application  form completeness,2018-04-20 02:43:50.614,
220,Return application back to applicant,2018-04-20 03:16:56.012,
220,Receive updated application,2018-04-20 03:22:24.119,
220,Check  application  form completeness,2018-04-20 04:25:54.532,
220,Return application back to applicant,2018-04-20 04:31:40.621,
220,Receive updated application,2018-04-20 04:58:04.899,
224,start_event_Loan  application received,2018-04-21 22:08:16.655,
224,Check  application  form completeness,2018-04-21 22:32:34.994,
224,Return application back to applicant,2018-04-21 23:57:07.870,
224,Receive updated application,2018-04-22 00:02:03.502,
224,Check  application  form completeness,2018-04-22 00:23:39.085,
224,Return application back to applicant,2018-04-22 01:02:43.821,
224,Receive updated application,2018-04-22 01:03:04.615,
224,Check  application  form completeness,2018-04-22 03:04:03.795,
224,Receive updated application,2018-04-22 03:04:03.795,True
224,Check credit history,2018-04-22 03:05:11.582,
224,Assess loan risk,2018-04-22 03:17:52.093,
224,Appraise property,2018-04-22 03:59:19.610,
224,Assess eligibility,2018-04-22 08:23:41.785,
226,start_event_Loan  application received,2018-04-23 19:52:33.905,
226,Check  application  form completeness,2018-04-23 20:15:58.994,
226,Return application back to applicant,2018-04-23 20:54:42.104,
226,Receive updated application,2018-04-23 20:56:19.271,
226,Check  application  form completeness,2018-04-23 21:07:42.187,
226,Return application back to applicant,2018-04-23 21:14:39.341,
226,Appraise property,2018-04-23 21:14:39.341,True
226,Receive updated application,2018-04-23 21:28:47.554,
226,Check  application  form completeness,2018-04-23 21:35:18.989,
226,Return application back to applicant,2018-04-23 22:34:05.082,
226,Receive updated application,2018-04-24 00:28:12.736,
226,Check  application  form completeness,2018-04-24 01:24:32.742,
226,Return application back to applicant,2018-04-24 03:07:15.603,
228,start_event_Loan  application received,2018-04-25 19:36:27.336,
228,Check  application  form completeness,2018-04-25 20:29:25.463,
228,Return application back to applicant,2018-04-25 22:35:34.103,
228,Receive updated application,2018-04-26 00:41:44.030,
228,Check  application  form completeness,2018-04-26 01:24:53.012,
228,Return application back to applicant,2018-04-26 04:37:09.547,
228,Receive updated application,2018-04-26 04:40:59.781,
228,Check  application  form completeness,2018-04-26 06:17:39.962,
228,Return application back to applicant,2018-04-26 08:32:09.440,
228,Receive updated application,2018-04-26 08:57:11.781,
228,Check  application  form completeness,2018-04-26 09:26:52.269,
228,Return application back to applicant,2018-04-26 09:39:53.732,
228,Receive updated application,2018-04-26 10:05:00.013,
229,start_event_Loan  application received,2018-04-27 06:17:31.703,
229,Check  application  form completeness,2018-04-27 06:37:16.850,
229,Return application back to applicant,2018-04-27 08:14:55.239,
229,Receive updated application,2018-04-27 08:34:50.165,
229,Check  application  form completeness,2018-04-27 09:02:08.452,
229,Return application back to applicant,2018-04-27 09:11:27.193,
229,Receive updated application,2018-04-27 10:05:41.880,
229,Check  application  form completeness,2018-04-27 11:15:49.606,
229,Return application back to applicant,2018-04-27 11:27:45.716,
229,Reject application,2018-04-27 11:27:45.716,True
229,Receive updated application,2018-04-27 11:39:19.431,
229,Check  application  form completeness,2018-04-27 11:45:32.694,
229,Return application back to applicant,2018-04-27 12:19:38.919,
232,start_event_Loan  application received,2018-04-30 16:14:53.417,
232,Check  application  form completeness,2018-04-30 17:22:19.237,
232,Return application back to applicant,2018-04-30 18:33:30.773,
232,Receive updated application,2018-04-30 19:11:06.815,
232,Return application back to applicant,2018-04-30 19:11:06.815,True
232,Check  application  form completeness,2018-04-30 19:59:52.881,
232,Check credit history,2018-04-30 20:52:41.905,
232,Assess loan risk,2018-04-30 20:55:31.126,
232,Assess eligibility,2018-04-30 20:55:31.126,True
232,Appraise property,2018-04-30 22:13:35.372,
232,Reject application,2018-04-30 22:13:35.372,True
232,Assess eligibility,2018-05-01 00:22:24.221,
232,Reject application,2018-05-01 02:51:09.137,
234,start_event_Loan  application received,2018-05-01 13:53:21.409,
234,Check  application  form completeness,2018-05-01 15:26:32.616,
234,Return application back to applicant,2018-05-01 15:29:57.828,
234,Receive updated application,2018-05-01 15:55:28.902,
234,Check  application  form completeness,2018-05-01 16:48:37.592,
234,Return application back to applicant,2018-05-01 18:47:11.433,
234,Cancel application,2018-05-01 18:47:11.433,True
234,Receive updated application,2018-05-01 19:04:58.616,
234,Check  application  form completeness,2018-05-01 19:18:41.951,
234,Appraise property,2018-05-01 19:47:02.435,
234,Check credit history,2018-05-01 19:51:48.752,
234,Assess loan risk,2018-05-01 20:12:28.773,
234,Assess eligibility,2018-05-01 20:34:34.656,
236,start_event_Loan  application received,2018-05-03 05:13:48.116,
236,Check  application  form completeness,2018-05-03 05:26:18.403,
236,Return application back to applicant,2018-05-03 05:31:05.752,
236,Receive updated application,2018-05-03 05:32:40.113,
236,Check  application  form completeness,2018-05-03 05:39:03.764,
236,Return application back to applicant,2018-05-03 07:27:41.896,
236,Receive updated application,2018-05-03 08:19:55.382,
236,Check  application  form completeness,2018-05-03 08:23:54.010,
236,Check credit history,2018-05-03 10:43:10.184,
236,Assess loan risk,2018-05-03 11:28:58.353,
236,Appraise property,2018-05-03 12:48:24.359,
236,Check if home insurance quote is requested,2018-05-03 12:48:24.359,True
236,Assess eligibility,2018-05-03 13:30:51.503,
237,end_event_Loan  application canceled,2018-05-03 17:09:35.842,True
237,start_event_Loan  application received,2018-05-07 22:10:17.712,
237,Check  application  form completeness,2018-05-07 22:24:37.759,
237,Return application back to applicant,2018-05-07 22:57:25.691,
237,Receive updated application,2018-05-08 01:42:23.153,
237,Check  application  form completeness,2018-05-08 02:43:15.813,
237,Return application back to applicant,2018-05-08 03:14:55.507,
237,Receive updated application,2018-05-08 05:01:38.328,
237,Check  application  form completeness,2018-05-08 08:58:27.256,
237,Check credit history,2018-05-08 10:12:00.029,
237,Appraise property,2018-05-08 10:56:58.592,
237,Assess loan risk,2018-05-08 12:25:00.079,
237,Assess eligibility,2018-05-08 12:32:34.310,
244,Check  application  form completeness,2018-05-16 18:37:32.662,True
244,start_event_Loan  application received,2018-05-16 22:32:04.049,
244,Check  application  form completeness,2018-05-16 23:00:29.269,
244,Return application back to applicant,2018-05-16 23:20:48.426,
244,Send home insurance quote,2018-05-16 23:20:48.426,True
244,Receive updated application,2018-05-17 03:59:24.397,
244,Check  application  form completeness,2018-05-17 05:12:48.528,
244,Return application back to applicant,2018-05-17 05:46:28.288,
244,Receive updated application,2018-05-17 08:50:28.926,
244,Check  application  form completeness,2018-05-17 09:36:15.110,
244,Return application back to applicant,2018-05-17 09:41:58.512,
244,Receive updated application,2018-05-17 09:47:11.827,
244,Check  application  form completeness,2018-05-17 11:01:59.838,
245,start_event_Loan  application received,2018-05-17 03:18:17.231,
245,Send home insurance quote,2018-05-17 03:18:17.231,True
245,Check  application  form completeness,2018-05-17 05:00:48.830,
245,Return application back to applicant,2018-05-17 06:21:46.773,
245,Receive updated application,2018-05-17 06:47:02.106,
245,Check  application  form completeness,2018-05-17 06:48:20.654,
245,Return application back to applicant,2018-05-17 07:54:47.925,
245,Receive updated application,2018-05-17 09:52:18.457,
245,Check  application  form completeness,2018-05-17 11:44:56.651,
245,Return application back to applicant,2018-05-17 12:20:15.823,
245,Receive updated application,2018-05-17 12:35:22.595,
245,Check  application  form completeness,2018-05-17 13:37:28.164,
245,Return application back to applicant,2018-05-17 14:21:25.557,
246,start_event_Loan  application received,2018-05-18 18:48:48.769,
246,Check  application  form completeness,2018-05-18 19:13:21.276,
246,Return application back to applicant,2018-05-18 19:44:18.602,
246,Appraise property,2018-05-18 19:44:18.602,True
246,Receive updated application,2018-05-18 19:53:32.160,
246,Check  application  form completeness,2018-05-18 20:23:31.255,
246,Check credit history,2018-05-18 20:39:11.281,
246,Assess loan risk,2018-05-18 22:42:22.513,
246,Appraise property,2018-05-18 23:31:41.511,
246,Assess eligibility,2018-05-18 23:34:40.709,
246,Check if home insurance quote is requested,2018-05-19 00:57:48.739,
246,Send acceptance pack,2018-05-19 01:22:46.261,
246,Verify repayment agreement,2018-05-19 02:44:36.132,
248,start_event_Loan  application received,2018-05-21 00:44:30.266,
248,Check  application  form completeness,2018-05-21 01:47:38.569,
248,Return application back to applicant,2018-05-21 01:53:44.402,
248,Receive updated application,2018-05-21 01:55:19.083,
248,Check  application  form completeness,2018-05-21 03:27:28.714,
248,Return application back to applicant,2018-05-21 04:01:13.211,
248,Receive updated application,2018-05-21 04:15:25.241,
248,Check  application  form completeness,2018-05-21 04:54:00.259,
248,Return application back to applicant,2018-05-21 05:10:34.047,
248,Receive updated application,2018-05-21 05:34:18.222,
248,Check  application  form completeness,2018-05-21 05:51:17.025,
248,Appraise property,2018-05-21 06:08:20.120,
248,Check credit history,2018-05-21 06:27:06.446,
251,start_event_Loan  application received,2018-05-22 19:49:11.042,
251,Appraise property,2018-05-22 19:49:11.042,True
251,Check  application  form completeness,2018-05-22 21:47:28.004,
251,Return application back to applicant,2018-05-22 22:18:38.857,
251,Receive updated application,2018-05-22 22:30:01.478,
251,Check  application  form completeness,2018-05-22 22:55:33.420,
251,Check credit history,2018-05-22 22:59:39.192,
251,Assess eligibility,2018-05-22 22:59:39.192,True
251,Appraise property,2018-05-23 00:44:07.450,
251,Assess loan risk,2018-05-23 01:14:59.481,
251,Assess eligibility,2018-05-23 01:35:48.897,
251,Check if home insurance quote is requested,2018-05-23 02:00:25.351,
251,Send acceptance pack,2018-05-23 02:33:07.198,
252,start_event_Loan  application received,2018-05-23 13:28:27.581,
252,Check  application  form completeness,2018-05-23 13:51:26.406,
252,Return application back to applicant,2018-05-23 15:30:23.200,
252,end_event_Loan  application approved,2018-05-23 15:30:23.200,True
252,Receive updated application,2018-05-23 15:38:38.805,
252,Check  application  form completeness,2018-05-23 17:00:36.048,
252,Appraise property,2018-05-23 17:13:51.388,
252,Check credit history,2018-05-23 17:40:57.207,
252,Assess loan risk,2018-05-23 18:49:24.198,
252,Assess eligibility,2018-05-23 19:41:31.607,
252,Check if home insurance quote is requested,2018-05-23 20:22:52.260,
252,Send home insurance quote,2018-05-23 20:28:22.657,
252,Verify repayment agreement,2018-05-23 21:08:22.915,
253,start_event_Loan  application received,2018-05-25 03:09:49.951,
253,Check  application  form completeness,2018-05-25 05:32:02.883,
253,Return application back to applicant,2018-05-25 07:23:40.499,
253,Receive updated application,2018-05-25 07:37:38.160,
253,Check  application  form completeness,2018-05-25 08:07:30.573,
253,Return application back to applicant,2018-05-25 08:42:53.787,
253,Receive updated application,2018-05-25 08:46:11.943,
253,Check  application  form completeness,2018-05-25 09:39:30.014,
253,Appraise property,2018-05-25 11:01:04.840,
253,Check credit history,2018-05-25 12:36:01.533,
253,Assess loan risk,2018-05-25 12:55:16.278,
253,Assess eligibility,2018-05-25 13:33:36.211,
253,Reject application,2018-05-25 14:35:59.050,
256,start_event_Loan  application received,2018-05-26 13:41:50.685,
256,Check  application  form completeness,2018-05-26 14:48:05.417,
256,Return application back to applicant,2018-05-26 15:19:29.172,
256,Receive updated application,2018-05-26 15:29:41.844,
256,Check  application  form completeness,2018-05-26 16:40:32.288,
256,Appraise property,2018-05-26 17:34:23.768,
256,Check credit history,2018-05-26 20:07:19.081,
256,Assess loan risk,2018-05-26 21:55:23.854,
256,Assess eligibility,2018-05-26 22:50:25.427,
256,Check if home insurance quote is requested,2018-05-26 23:09:16.718,
256,Send home insurance quote,2018-05-27 00:23:21.019,
256,Verify repayment agreement,2018-05-27 01:14:36.189,
256,Cancel application,2018-05-27 01:23:37.796,
257,start_event_Loan  application received,2018-05-27 15:39:55.688,
257,Check  application  form completeness,2018-05-27 15:40:30.770,
257,Reject application,2018-05-27 15:40:30.770,True
257,Return application back to applicant,2018-05-27 16:11:06.398,
257,Receive updated application,2018-05-27 17:44:20.903,
257,Receive updated application,2018-05-27 17:44:20.903,True
257,Check  application  form completeness,2018-05-27 18:14:31.860,
257,Return application back to applicant,2018-05-27 20:11:46.600,
257,Receive updated application,2018-05-27 21:48:19.780,
257,Assess eligibility,2018-05-27 21:48:19.780,True
257,Check  application  form completeness,2018-05-28 00:03:10.349,
257,Verify repayment agreement,2018-05-28 00:03:10.349,True
257,Check credit history,2018-05-28 03:18:18.543,
258,start_event_Loan  application received,2018-05-28 12:10:24.948,
258,Check  application  form completeness,2018-05-28 13:16:56.782,
258,Send acceptance pack,2018-05-28 13:16:56.782,True
258,Return application back to applicant,2018-05-28 16:51:56.737,
258,Receive updated application,2018-05-28 18:33:07.606,
258,Check  application  form completeness,2018-05-28 19:08:16.225,
258,Return application back to applicant,2018-05-28 19:31:18.606,
258,Receive updated application,2018-05-29 00:00:18.509,
258,Check  application  form completeness,2018-05-29 00:31:57.023,
258,Return application back to applicant,2018-05-29 02:57:24.568,
258,Receive updated application,2018-05-29 03:45:45.044,
258,Check  application  form completeness,2018-05-29 03:51:48.027,
258,Appraise property,2018-05-29 04:31:43.147,
259,start_event_Loan  application received,2018-05-28 18:13:14.001,
259,Check  application  form completeness,2018-05-28 18:46:08.427,
259,Return application back to applicant,2018-05-28 19:43:42.683,
259,Receive updated application,2018-05-28 20:21:56.639,
259,Check  application  form completeness,2018-05-28 21:58:18.719,
259,Return application back to applicant,2018-05-28 22:48:44.220,
259,Verify repayment agreement,2018-05-28 22:48:44.220,True
259,Receive updated application,2018-05-29 00:09:36.736,
259,Check  application  form completeness,2018-05-29 00:26:39.189,
259,Appraise property,2018-05-29 00:46:02.643,
259,Check credit history,2018-05-29 04:30:44.423,
259,Assess loan risk,2018-05-29 07:13:23.882,
259,Assess eligibility,2018-05-29 08:11:55.059,
268,start_event_Loan  application received,2018-06-08 14:56:27.975,
268,Check  application  form completeness,2018-06-08 16:11:07.275,
268,Return application back to applicant,2018-06-08 16:39:50.782,
268,Receive updated application,2018-06-08 16:57:28.396,
268,Check  application  form completeness,2018-06-08 18:21:07.080,
268,Return application back to applicant,2018-06-08 21:31:57.669,
268,Receive updated application,2018-06-08 21:45:34.852,
268,Check  application  form completeness,2018-06-08 23:00:00.218,
268,Check credit history,2018-06-08 23:03:10.010,
268,Assess loan risk,2018-06-08 23:10:28.068,
268,Appraise property,2018-06-08 23:30:52.255,
268,Assess eligibility,2018-06-09 00:06:03.812,
268,Reject application,2018-06-09 00:16:24.062,
270,Send acceptance pack,2018-06-09 11:26:11.571,True
270,start_event_Loan  application received,2018-06-10 11:08:14.519,
270,Check  application  form completeness,2018-06-10 11:17:43.184,
270,Return application back to applicant,2018-06-10 11:46:31.693,
270,Receive updated application,2018-06-10 12:33:51.353,
270,Check  application  form completeness,2018-06-10 14:40:23.314,
270,Return application back to applicant,2018-06-10 16:51:50.435,
270,Receive updated application,2018-06-10 17:47:17.837,
270,Check  application  form completeness,2018-06-10 20:16:40.314,
270,Check credit history,2018-06-10 20:32:02.991,
270,Appraise property,2018-06-10 20:46:40.578,
270,Assess loan risk,2018-06-10 21:48:35.615,
270,Assess eligibility,2018-06-10 22:55:52.883,
271,start_event_Loan  application received,2018-06-10 20:35:03.570,
271,Check  application  form completeness,2018-06-10 20:42:52.742,
271,Return application back to applicant,2018-06-10 22:45:58.216,
271,Receive updated application,2018-06-10 23:05:20.604,
271,Check  application  form completeness,2018-06-10 23:29:03.187,
271,Check credit history,2018-06-10 23:33:34.065,
271,Appraise property,2018-06-10 23:48:37.822,
271,Assess loan risk,2018-06-11 00:23:43.547,
271,Assess eligibility,2018-06-11 03:19:24.607,
271,Check if home insurance quote is requested,2018-06-11 04:23:29.067,
271,Send home insurance quote,2018-06-11 04:50:13.592,
271,Check if home insurance quote is requested,2018-06-11 04:50:13.592,True
271,Verify repayment agreement,2018-06-11 05:44:17.326,
272,start_event_Loan  application received,2018-06-11 11:06:35.058,
272,Check  application  form completeness,2018-06-11 11:23:34.376,
272,Return application back to applicant,2018-06-11 12:48:48.710,
272,Receive updated application,2018-06-11 13:20:29.167,
272,Verify repayment agreement,2018-06-11 13:20:29.167,True
272,Check  application  form completeness,2018-06-11 17:51:48.043,
272,Return application back to applicant,2018-06-11 19:29:02.805,
272,Receive updated application,2018-06-11 19:54:22.588,
272,Check  application  form completeness,2018-06-12 00:40:51.897,
272,Check credit history,2018-06-12 03:08:41.929,
272,Assess loan risk,2018-06-12 04:52:45.058,
272,Appraise property,2018-06-12 05:16:32.375,
272,Assess eligibility,2018-06-12 05:51:49.010,
277,Check if home insurance quote is requested,2018-06-15 05:12:26.106,True
277,start_event_Loan  application received,2018-06-15 19:07:41.932,
277,Check  application  form completeness,2018-06-15 19:45:35.503,
277,Return application back to applicant,2018-06-15 21:18:59.233,
277,Receive updated application,2018-06-15 21:19:44.138,
277,Verify repayment agreement,2018-06-15 21:19:44.138,True
277,Check  application  form completeness,2018-06-15 21:54:22.005,
277,Appraise property,2018-06-15 23:34:25.591,
277,Check credit history,2018-06-16 00:52:53.182,
277,Assess loan risk,2018-06-16 01:23:35.075,
277,end_event_Loan  application approved,2018-06-16 01:23:35.075,True
277,Assess eligibility,2018-06-16 02:14:07.222,
277,start_event_Loan  application received,2018-06-16 02:14:07.222,True
286,end_event_Loan  application approved,2018-06-27 18:10:56.134,True
286,start_event_Loan  application received,2018-06-28 15:39:13.694,
286,Check  application  form completeness,2018-06-28 16:22:15.686,
286,Appraise property,2018-06-28 16:57:06.752,
286,Check credit history,2018-06-28 16:57:59.048,
286,Approve application,2018-06-28 16:57:59.048,True
286,Assess loan risk,2018-06-28 17:30:02.358,
286,Assess eligibility,2018-06-28 18:35:17.421,
286,Check if home insurance quote is requested,2018-06-28 19:20:28.165,
286,Send home insurance quote,2018-06-28 20:46:29.056,
286,Verify repayment agreement,2018-06-28 22:34:22.001,
286,start_event_Loan  application received,2018-06-28 22:34:22.001,True
286,Cancel application,2018-06-28 23:51:22.910,
287,start_event_Loan  application received,2018-06-29 03:05:24.417,
287,Check  application  form completeness,2018-06-29 04:03:44.961,
287,Return application back to applicant,2018-06-29 04:13:18.944,
287,Receive updated application,2018-06-29 04:21:15.839,
287,Check  application  form completeness,2018-06-29 05:10:20.526,
287,Return application back to applicant,2018-06-29 05:18:45.301,
287,Receive updated application,2018-06-29 05:25:41.115,
287,Check  application  form completeness,2018-06-29 05:57:53.246,
287,Appraise property,2018-06-29 06:06:28.222,
287,Check credit history,2018-06-29 06:17:52.147,
287,Assess loan risk,2018-06-29 06:26:24.602,
287,Verify repayment agreement,2018-06-29 06:26:24.602,True
287,Assess eligibility,2018-06-29 06:50:16.634,
289,start_event_Loan  application received,2018-06-30 03:39:40.345,
289,Check  application  form completeness,2018-06-30 04:59:05.595,
289,Return application back to applicant,2018-06-30 06:01:46.862,
289,Receive updated application,2018-06-30 07:59:33.742,
289,Check  application  form completeness,2018-06-30 08:25:22.799,
289,Return application back to applicant,2018-06-30 08:40:03.188,
289,end_event_Loan  application canceled,2018-06-30 08:40:03.188,True
289,Receive updated application,2018-06-30 09:40:12.335,
289,Check  application  form completeness,2018-06-30 09:54:31.153,
289,Return application back to applicant,2018-06-30 10:50:21.269,
289,Receive updated application,2018-06-30 11:27:56.802,
289,Check  application  form completeness,2018-06-30 13:57:58.821,
289,Return application back to applicant,2018-06-30 16:37:42.106,
290,start_event_Loan  application received,2018-06-30 09:01:38.048,
290,Check  application  form completeness,2018-06-30 09:22:24.368,
290,Return application back to applicant,2018-06-30 13:18:30.719,
290,Receive updated application,2018-06-30 14:21:59.783,
290,Check  application  form completeness,2018-06-30 15:27:54.018,
290,Cancel application,2018-06-30 15:27:54.018,True
290,Return application back to applicant,2018-06-30 16:30:12.388,
290,Receive updated application,2018-06-30 18:52:50.369,
290,Check  application  form completeness,2018-06-30 18:59:40.440,
290,Return application back to applicant,2018-06-30 20:13:32.501,
290,Reject application,2018-06-30 20:13:32.501,True
290,Receive updated application,2018-06-30 22:27:04.112,
290,Check  application  form completeness,2018-07-01 00:52:09.935,
292,start_event_Loan  application received,2018-07-02 23:09:55.200,
292,Check  application  form completeness,2018-07-03 00:55:42.639,
292,Return application back to applicant,2018-07-03 01:28:15.613,
292,Receive updated application,2018-07-03 01:36:18.213,
292,Check  application  form completeness,2018-07-03 01:52:40.210,
292,Return application back to applicant,2018-07-03 04:59:14.712,
292,Receive updated application,2018-07-03 05:09:21.766,
292,Check  application  form completeness,2018-07-03 07:27:09.530,
292,Return application back to applicant,2018-07-03 07:58:24.004,
292,Receive updated application,2018-07-03 11:16:38.286,
292,Check  application  form completeness,2018-07-03 12:54:43.804,
292,Return application back to applicant,2018-07-03 14:07:39.010,
292,Receive updated application,2018-07-03 14:25:09.673,
294,start_event_Loan  application received,2018-07-04 08:15:07.237,
